Order ID,Returned,Return Reason,Sales,Return Date,Refund Amount,Return Channel
ID-2014-54071,Yes,Customer Dissatisfaction,343,30-08-26,192.9356581292252,Online
ID-2014-54071,Yes,Customer Dissatisfaction,131,29-08-26,68.87580477465457,Store
IN-2012-18588,Yes,Damaged,46,02-09-26,36.128191666509615,Online
IN-2014-23880,Yes,Late Delivery,3139,11-09-26,1883.9545086215794,Store
IN-2014-23880,Yes,Late Delivery,31,30-08-26,15.792398488923101,Store
CA-2014-100426,Yes,Late Delivery,12,19-09-26,9.357650974,Online
US-2012-110716,Yes,Late Delivery,50,29-08-26,26.084993620074297,Online
US-2012-110716,Yes,Late Delivery,33,11-09-26,18.520226006474605,Store
US-2012-110716,Yes,Late Delivery,199,21-09-26,181.1430965219038,Customer Service
CA-2011-153969,Yes,Late Delivery,60,31-08-26,56.23206460360548,Online
CA-2011-153969,Yes,Late Delivery,78,31-08-26,57.311647243963854,Customer Service
CA-2011-153969,Yes,Late Delivery,16,12-09-26,8.391862245806822,Customer Service
CA-2011-153969,Yes,Late Delivery,19,02-09-26,10.373049162360367,Store
CA-2011-153969,Yes,Late Delivery,39,01-09-26,37.949580039467975,Online
CA-2011-153969,Yes,Late Delivery,240,04-09-26,176.75692567891906,Customer Service
US-2013-131149,Yes,Damaged,154,14-09-26,135.98900212375221,Online
US-2013-131149,Yes,Damaged,338,14-09-26,281.04304530238613,Store
TX-2013-5060,Yes,Damaged,80,19-09-26,44.06717638573185,Online
TX-2013-5060,Yes,Damaged,80,28-08-26,55.35858060146403,Customer Service
TX-2013-5060,Yes,Damaged,3,15-09-26,2.734522700881027,Customer Service
ID-2012-50543,Yes,Wrong Item,86,02-09-26,63.25580955012915,Online
ID-2012-50543,Yes,Wrong Item,62,30-08-26,35.89892260295897,Online
ID-2012-50543,Yes,Wrong Item,24,02-09-26,14.032243354728417,Customer Service
ID-2012-50543,Yes,Wrong Item,21,05-09-26,19.540338157930314,Customer Service
IS-2011-7780,Yes,Late Delivery,112,20-09-26,105.66683260765046,Customer Service
IS-2011-7780,Yes,Late Delivery,259,26-08-26,179.35151225804353,Store
IS-2011-7780,Yes,Late Delivery,317,16-09-26,219.66635995400375,Store
CA-2012-112305,Yes,Late Delivery,119,07-09-26,103.52168844843291,Store
CA-2012-112305,Yes,Late Delivery,22,04-09-26,14.319517859726536,Online
CA-2012-112305,Yes,Late Delivery,14,15-09-26,8.601330934,Customer Service
CM-2012-6780,Yes,Late Delivery,19,12-09-26,16.38175400129656,Online
CM-2012-6780,Yes,Late Delivery,25,06-09-26,17.242800502948203,Online
CM-2012-6780,Yes,Late Delivery,1519,14-09-26,1067.4681038310669,Customer Service
SF-2014-2290,Yes,Late Delivery,16,28-08-26,14.203104549916159,Store
SF-2014-2290,Yes,Late Delivery,185,18-09-26,109.37806752778746,Store
SF-2014-2290,Yes,Late Delivery,131,20-09-26,104.42275369941132,Store
ID-2012-79922,Yes,Customer Dissatisfaction,15,01-09-26,7.724546844693203,Store
MX-2014-140438,Yes,Wrong Item,31,29-08-26,26.734516698430735,Online
MX-2014-140438,Yes,Wrong Item,24,09-09-26,19.683919080379315,Customer Service
MX-2014-140438,Yes,Wrong Item,150,08-09-26,117.7271388364536,Online
MX-2014-140438,Yes,Wrong Item,309,09-09-26,178.6001917667286,Customer Service
US-2012-102519,Yes,Damaged,536,14-09-26,315.9268443,Online
US-2012-102519,Yes,Damaged,47,07-09-26,30.417215869120355,Online
US-2012-102519,Yes,Damaged,35,02-09-26,27.944131267072986,Online
PL-2013-9290,Yes,Wrong Item,720,13-09-26,625.3297874315538,Store
PL-2013-9290,Yes,Wrong Item,486,03-09-26,253.08721302371464,Customer Service
PL-2013-9290,Yes,Wrong Item,172,16-09-26,161.50450564693776,Store
PL-2013-9290,Yes,Wrong Item,18,26-08-26,17.829709399657155,Store
ES-2014-4682575,Yes,Wrong Item,11,31-08-26,5.8635259007896785,Online
ES-2014-4682575,Yes,Wrong Item,27,10-09-26,22.954974299631655,Customer Service
ES-2014-4682575,Yes,Wrong Item,297,21-09-26,156.36571264426027,Customer Service
MX-2013-168123,Yes,Wrong Item,14,11-09-26,11.960180496113722,Store
MX-2013-168123,Yes,Wrong Item,20,31-08-26,14.419288298042016,Customer Service
MX-2013-168123,Yes,Wrong Item,166,08-09-26,137.18397990214456,Customer Service
US-2012-106061,Yes,Customer Dissatisfaction,21,21-09-26,15.74663966,Store
TU-2013-7280,Yes,Wrong Item,22,05-09-26,21.211782996372083,Online
TU-2013-7280,Yes,Wrong Item,79,27-08-26,74.94856213478121,Customer Service
CA-2014-121741,Yes,Wrong Item,751,29-08-26,462.50563285066295,Online
MX-2014-132626,Yes,Wrong Item,34,19-09-26,22.33313456174142,Store
MX-2012-114083,Yes,Damaged,77,05-09-26,56.23404370809185,Store
CA-2013-138520,Yes,Wrong Item,8,17-09-26,7.316344696686076,Customer Service
CA-2013-138520,Yes,Wrong Item,17,31-08-26,10.797769212246276,Customer Service
CA-2013-138520,Yes,Wrong Item,34,25-08-26,29.600935536561785,Online
CA-2013-138520,Yes,Wrong Item,389,08-09-26,348.6818109530699,Customer Service
CA-2013-163636,Yes,Customer Dissatisfaction,4,08-09-26,2.0953006048965532,Store
CA-2013-103919,Yes,Late Delivery,38,03-09-26,31.89929444250184,Store
IT-2012-4967576,Yes,Damaged,30,16-09-26,26.907441691530916,Store
CA-2011-123400,Yes,Customer Dissatisfaction,18,19-09-26,13.910168097242364,Customer Service
CA-2011-123400,Yes,Customer Dissatisfaction,181,06-09-26,156.65837287535243,Customer Service
CA-2012-165624,Yes,Customer Dissatisfaction,26,11-09-26,13.715928835444373,Online
CA-2012-165624,Yes,Customer Dissatisfaction,543,07-09-26,429.2582982413663,Customer Service
CA-2012-165624,Yes,Customer Dissatisfaction,9,15-09-26,6.323416615341658,Online
CA-2012-165624,Yes,Customer Dissatisfaction,98,17-09-26,89.36706889844243,Store
CA-2012-165624,Yes,Customer Dissatisfaction,194,08-09-26,180.07378471424798,Online
CA-2012-165624,Yes,Customer Dissatisfaction,21,17-09-26,17.130172314285552,Store
CA-2012-165624,Yes,Customer Dissatisfaction,252,18-09-26,199.9737068783233,Online
JO-2014-6800,Yes,Damaged,30,03-09-26,19.16502319,Online
JO-2014-6800,Yes,Damaged,29,15-09-26,16.333965261369794,Online
JO-2014-6800,Yes,Damaged,182,17-09-26,113.91781461449615,Store
JO-2014-6800,Yes,Damaged,47,31-08-26,23.648060903020504,Store
JO-2014-6800,Yes,Damaged,104,07-09-26,69.87714230833393,Customer Service
JO-2014-6800,Yes,Damaged,142,20-09-26,115.14003927551451,Store
UP-2014-8060,Yes,Customer Dissatisfaction,51,29-08-26,30.25769354813965,Customer Service
UP-2014-8060,Yes,Customer Dissatisfaction,474,27-08-26,248.49828875076378,Customer Service
UP-2014-8060,Yes,Customer Dissatisfaction,59,07-09-26,51.97244603015115,Store
UP-2014-8060,Yes,Customer Dissatisfaction,124,01-09-26,77.62828839144068,Online
UP-2014-8060,Yes,Customer Dissatisfaction,150,16-09-26,103.8470042124906,Customer Service
UP-2014-8060,Yes,Customer Dissatisfaction,332,16-09-26,309.3904426559402,Store
UP-2014-8060,Yes,Customer Dissatisfaction,596,25-08-26,348.6811862119841,Store
IV-2014-8670,Yes,Late Delivery,49,15-09-26,28.609152174748047,Customer Service
CA-2014-152786,Yes,Wrong Item,40,28-08-26,26.715011140102835,Store
IN-2012-16194,Yes,Customer Dissatisfaction,725,21-09-26,555.9376906225754,Customer Service
SU-2013-1210,Yes,Late Delivery,7,15-09-26,5.728991863063261,Online
SU-2013-1210,Yes,Late Delivery,33,14-09-26,17.167294505172716,Store
SU-2013-1210,Yes,Late Delivery,76,09-09-26,69.21105368760496,Store
SU-2013-1210,Yes,Late Delivery,246,09-09-26,186.03390859995915,Online
US-2014-120089,Yes,Wrong Item,664,06-09-26,594.9353375168022,Online
MX-2014-128398,Yes,Customer Dissatisfaction,366,23-09-26,263.53399279768473,Customer Service
ID-2014-45083,Yes,Late Delivery,719,05-09-26,687.6367232799338,Online
ID-2014-45083,Yes,Late Delivery,39,30-08-26,32.32617769147737,Online
ID-2014-45083,Yes,Late Delivery,23,09-09-26,19.694703099397007,Store
UZ-2014-9680,Yes,Customer Dissatisfaction,10,30-08-26,5.109447433182752,Customer Service
UZ-2014-9680,Yes,Customer Dissatisfaction,11,23-09-26,6.367116902649691,Store
UZ-2014-9680,Yes,Customer Dissatisfaction,95,21-09-26,89.76992775789796,Store
UZ-2014-9680,Yes,Customer Dissatisfaction,55,26-08-26,42.30993606164795,Store
UZ-2014-9680,Yes,Customer Dissatisfaction,40,01-09-26,39.72145103755999,Online
UZ-2014-9680,Yes,Customer Dissatisfaction,172,07-09-26,114.80038043497379,Customer Service
UZ-2014-9680,Yes,Customer Dissatisfaction,100,08-09-26,70.09644946477175,Store
TU-2013-5440,Yes,Damaged,101,02-09-26,66.97532368149598,Customer Service
CA-2014-112844,Yes,Wrong Item,155,06-09-26,102.45139598918799,Customer Service
CA-2014-112844,Yes,Wrong Item,44,27-08-26,38.42704323,Store
MX-2014-148488,Yes,Wrong Item,199,30-08-26,132.4343133,Store
MX-2014-148488,Yes,Wrong Item,108,11-09-26,96.82517699807204,Store
MX-2014-148488,Yes,Wrong Item,145,23-09-26,96.02412022,Online
MX-2014-148488,Yes,Wrong Item,191,22-09-26,128.53804754373152,Store
MX-2014-148488,Yes,Wrong Item,192,22-09-26,138.38146034630103,Customer Service
ES-2013-1668643,Yes,Damaged,133,20-09-26,74.34725243938514,Customer Service
IN-2014-77640,Yes,Damaged,43,26-08-26,33.55170696879933,Store
IT-2014-5470294,Yes,Customer Dissatisfaction,20,22-09-26,14.645741590962373,Customer Service
IT-2014-5470294,Yes,Customer Dissatisfaction,14,06-09-26,10.139071594864586,Customer Service
IT-2014-5470294,Yes,Customer Dissatisfaction,76,21-09-26,41.24357239640239,Store
IT-2014-5470294,Yes,Customer Dissatisfaction,52,02-09-26,35.18947479,Customer Service
IT-2014-5470294,Yes,Customer Dissatisfaction,45,23-09-26,44.34929424252891,Store
IT-2014-5470294,Yes,Customer Dissatisfaction,241,16-09-26,167.8660406086955,Store
MX-2012-135433,Yes,Late Delivery,75,02-09-26,73.36348821223734,Store
MX-2012-135433,Yes,Late Delivery,411,22-09-26,375.5126392444946,Store
MX-2012-135433,Yes,Late Delivery,34,11-09-26,31.546333989820106,Store
MA-2012-5650,Yes,Customer Dissatisfaction,26,15-09-26,18.755715816785788,Online
BU-2014-290,Yes,Wrong Item,546,22-09-26,354.1022566480817,Store
BU-2014-290,Yes,Wrong Item,1811,18-09-26,1732.1506812808336,Customer Service
MX-2011-117709,Yes,Customer Dissatisfaction,405,09-09-26,318.69882029351993,Store
CG-2011-6160,Yes,Damaged,6,22-09-26,4.519171517464056,Store
MX-2014-143924,Yes,Wrong Item,47,17-09-26,42.929547000134995,Store
MX-2014-143924,Yes,Wrong Item,71,06-09-26,55.50350908924915,Store
MX-2014-143924,Yes,Wrong Item,244,26-08-26,153.51118578037372,Store
MX-2013-129910,Yes,Wrong Item,165,27-08-26,114.06847113105644,Online
IN-2012-26099,Yes,Late Delivery,418,14-09-26,280.6488782399406,Customer Service
IN-2012-26099,Yes,Late Delivery,196,03-09-26,127.46885963872026,Customer Service
IN-2012-26099,Yes,Late Delivery,1500,11-09-26,1217.8840256755636,Customer Service
IN-2012-26099,Yes,Late Delivery,272,22-09-26,239.92601334416835,Customer Service
IR-2013-8370,Yes,Customer Dissatisfaction,23,05-09-26,14.892114444712995,Store
IR-2013-8370,Yes,Customer Dissatisfaction,636,12-09-26,590.2402435629305,Store
ES-2013-4686025,Yes,Customer Dissatisfaction,25,21-09-26,18.581537038460226,Store
ES-2013-4686025,Yes,Customer Dissatisfaction,159,25-08-26,90.39309769433217,Online
CA-2013-143924,Yes,Late Delivery,20,28-08-26,12.842333291705152,Customer Service
CA-2013-143924,Yes,Late Delivery,110,18-09-26,91.66585055023378,Online
US-2014-144582,Yes,Customer Dissatisfaction,20,16-09-26,18.016181687701568,Store
US-2014-144582,Yes,Customer Dissatisfaction,43,25-08-26,21.619399107664226,Customer Service
ID-2012-46210,Yes,Wrong Item,22,14-09-26,13.494006636328217,Customer Service
ID-2012-46210,Yes,Wrong Item,73,07-09-26,44.514430721653504,Store
ID-2012-46210,Yes,Wrong Item,640,16-09-26,436.3434516245445,Customer Service
ID-2012-46210,Yes,Wrong Item,50,04-09-26,45.54458009032727,Online
ID-2012-46210,Yes,Wrong Item,67,17-09-26,41.909970140190865,Online
ES-2014-1626952,Yes,Wrong Item,11,20-09-26,10.059249020788956,Online
AG-2011-1390,Yes,Wrong Item,581,05-09-26,422.8251556993119,Online
AG-2011-1390,Yes,Wrong Item,26,17-09-26,19.889476991415837,Online
CA-2013-128972,Yes,Late Delivery,30,29-08-26,21.33709212415035,Store
SF-2011-7460,Yes,Customer Dissatisfaction,48,01-09-26,26.888550975878772,Store
SF-2011-7460,Yes,Customer Dissatisfaction,302,06-09-26,197.9973103922058,Store
IN-2014-33869,Yes,Wrong Item,84,02-09-26,48.08657718,Online
IN-2014-33869,Yes,Wrong Item,18,30-08-26,12.427310104262295,Online
IN-2014-33869,Yes,Wrong Item,614,20-09-26,391.87999706538596,Store
IN-2014-33869,Yes,Wrong Item,21,13-09-26,13.543018091769964,Store
IN-2014-33869,Yes,Wrong Item,119,12-09-26,81.34320481,Store
IN-2014-33869,Yes,Wrong Item,564,31-08-26,360.31615391901283,Online
ID-2013-19540,Yes,Damaged,182,28-08-26,107.3421642512763,Store
ID-2013-19540,Yes,Damaged,42,17-09-26,37.687870754464974,Store
CA-2014-131492,Yes,Damaged,9,29-08-26,6.884598251783517,Store
CA-2014-131492,Yes,Damaged,32,22-09-26,18.31875396183097,Online
CA-2014-131492,Yes,Damaged,31,17-09-26,15.919683377287333,Online
CA-2014-131492,Yes,Damaged,24,28-08-26,18.216130565053312,Online
ES-2014-2623115,Yes,Wrong Item,38,25-08-26,33.72076314796892,Online
ES-2014-2623115,Yes,Wrong Item,574,03-09-26,345.0466590129725,Customer Service
ES-2014-2623115,Yes,Wrong Item,343,15-09-26,326.5144775927969,Store
ES-2014-4799283,Yes,Wrong Item,44,08-09-26,24.049512686730093,Store
CA-2013-160745,Yes,Customer Dissatisfaction,15,03-09-26,7.688161273176214,Store
CA-2013-160745,Yes,Customer Dissatisfaction,316,08-09-26,235.7299755987612,Online
CA-2013-160745,Yes,Customer Dissatisfaction,302,25-08-26,169.42425521589232,Customer Service
CG-2012-3820,Yes,Damaged,21,28-08-26,17.903526903860993,Store
CG-2012-3820,Yes,Damaged,119,11-09-26,114.01880818792722,Store
CG-2012-3820,Yes,Damaged,48,14-09-26,24.041784313166932,Store
CG-2012-3820,Yes,Damaged,30,16-09-26,20.56274707,Customer Service
CG-2012-3820,Yes,Damaged,156,02-09-26,148.7310808034241,Customer Service
CG-2011-9150,Yes,Wrong Item,107,29-08-26,74.20331140310347,Online
CG-2011-9150,Yes,Wrong Item,17,05-09-26,11.865517459670697,Store
CG-2011-9150,Yes,Wrong Item,89,13-09-26,82.02316735047968,Customer Service
MX-2014-103905,Yes,Damaged,944,21-09-26,540.0307663864104,Store
EG-2014-3540,Yes,Wrong Item,34,19-09-26,30.522248237213304,Store
EG-2014-3540,Yes,Wrong Item,15,18-09-26,13.528742047437515,Store
EG-2014-3540,Yes,Wrong Item,127,26-08-26,65.52608693321635,Store
ES-2013-2335105,Yes,Customer Dissatisfaction,71,16-09-26,57.74899124678412,Customer Service
ES-2013-2335105,Yes,Customer Dissatisfaction,613,14-09-26,449.8778782210119,Customer Service
ES-2013-2335105,Yes,Customer Dissatisfaction,88,08-09-26,65.72246904653657,Store
ES-2013-2335105,Yes,Customer Dissatisfaction,126,11-09-26,83.04414962610736,Customer Service
ES-2013-2335105,Yes,Customer Dissatisfaction,27,06-09-26,25.039413845006603,Online
MX-2012-124401,Yes,Late Delivery,636,22-09-26,585.4543296,Online
CA-2013-129238,Yes,Wrong Item,57,22-09-26,31.474337478751742,Customer Service
CA-2013-129238,Yes,Wrong Item,110,01-09-26,60.60865669878112,Customer Service
CA-2014-123491,Yes,Wrong Item,1702,08-09-26,1070.328897333652,Store
CA-2014-123491,Yes,Wrong Item,20,03-09-26,13.346277306669547,Store
CA-2014-123491,Yes,Wrong Item,44,17-09-26,33.446035624752795,Online
CA-2014-123491,Yes,Wrong Item,7,21-09-26,5.532633086107449,Store
CA-2014-123491,Yes,Wrong Item,72,02-09-26,58.483455239258774,Customer Service
CA-2014-123491,Yes,Wrong Item,148,23-09-26,122.92033393866004,Online
RS-2011-3350,Yes,Wrong Item,465,17-09-26,319.15555846633345,Customer Service
RS-2011-3350,Yes,Wrong Item,297,14-09-26,183.80667059559022,Customer Service
RS-2011-3350,Yes,Wrong Item,1279,07-09-26,926.1778257,Store
CM-2014-3350,Yes,Wrong Item,40,13-09-26,38.41861121643849,Store
MX-2013-161319,Yes,Customer Dissatisfaction,31,14-09-26,16.755818023074216,Customer Service
ES-2014-1271577,Yes,Late Delivery,45,05-09-26,28.085862853624008,Customer Service
ES-2014-1271577,Yes,Late Delivery,59,18-09-26,49.85807047916824,Online
ES-2014-1271577,Yes,Late Delivery,81,15-09-26,42.74655178988627,Store
ES-2014-1271577,Yes,Late Delivery,178,29-08-26,156.91176630621803,Store
ES-2014-1271577,Yes,Late Delivery,71,11-09-26,64.11837462,Store
MX-2014-107930,Yes,Damaged,30,16-09-26,23.45482274707503,Customer Service
MX-2014-107930,Yes,Damaged,63,09-09-26,46.99845995656668,Customer Service
MX-2014-107930,Yes,Damaged,1219,01-09-26,1089.1031170451527,Customer Service
MX-2014-107930,Yes,Damaged,229,05-09-26,218.6827754977546,Online
MX-2014-107930,Yes,Damaged,176,11-09-26,138.18088238661008,Customer Service
MX-2011-105494,Yes,Customer Dissatisfaction,90,01-09-26,70.76478851447756,Store
ID-2013-77983,Yes,Damaged,115,04-09-26,73.32594034453183,Customer Service
MX-2014-154935,Yes,Customer Dissatisfaction,83,02-09-26,66.31941087375496,Store
MX-2014-154935,Yes,Customer Dissatisfaction,2333,19-09-26,2211.582802582584,Store
IN-2011-43599,Yes,Late Delivery,51,26-08-26,42.39491472,Customer Service
IN-2011-43599,Yes,Late Delivery,31,19-09-26,29.922876726915767,Store
IN-2011-43599,Yes,Late Delivery,112,02-09-26,103.76176952193005,Online
IN-2011-43599,Yes,Late Delivery,976,21-09-26,559.869265,Store
IN-2011-43599,Yes,Late Delivery,81,17-09-26,79.63455846324837,Online
IN-2012-57844,Yes,Damaged,76,02-09-26,71.14044604680116,Store
CA-2014-156776,Yes,Customer Dissatisfaction,1473,16-09-26,744.5991439691719,Online
CA-2014-156776,Yes,Customer Dissatisfaction,25,28-08-26,16.589565465716735,Store
CA-2014-156776,Yes,Customer Dissatisfaction,56,06-09-26,45.212071849834736,Customer Service
CA-2014-156776,Yes,Customer Dissatisfaction,52,16-09-26,38.63230106617164,Store
CA-2014-156776,Yes,Customer Dissatisfaction,207,17-09-26,202.7881304749476,Store
CA-2014-156776,Yes,Customer Dissatisfaction,708,06-09-26,619.1273409621008,Online
CA-2014-156776,Yes,Customer Dissatisfaction,12,18-09-26,6.002700390296994,Online
CA-2014-156776,Yes,Customer Dissatisfaction,31,18-09-26,15.97694461751645,Customer Service
IN-2013-52216,Yes,Damaged,68,12-09-26,37.79686318962147,Store
IN-2013-52216,Yes,Damaged,293,06-09-26,277.52875949980466,Store
CA-2014-117128,Yes,Damaged,11,29-08-26,8.526731107,Store
CA-2014-117128,Yes,Damaged,22,08-09-26,12.339882118000325,Store
MX-2013-148964,Yes,Customer Dissatisfaction,136,13-09-26,129.0284945538397,Online
IT-2011-1780558,Yes,Late Delivery,24,20-09-26,18.78861183619682,Online
IT-2011-1780558,Yes,Late Delivery,60,20-09-26,44.071887860886655,Customer Service
IT-2011-1780558,Yes,Late Delivery,698,13-09-26,596.1184337128441,Customer Service
IT-2011-1780558,Yes,Late Delivery,601,31-08-26,337.0621665199352,Online
IT-2011-1780558,Yes,Late Delivery,256,10-09-26,150.70685432062103,Store
IN-2013-35388,Yes,Late Delivery,30,10-09-26,21.44038190945212,Customer Service
IN-2013-35388,Yes,Late Delivery,38,25-08-26,20.384382650305234,Store
IN-2013-35388,Yes,Late Delivery,38,21-09-26,20.453025805294907,Online
IN-2013-35388,Yes,Late Delivery,24,28-08-26,14.57000463198644,Online
IN-2013-35388,Yes,Late Delivery,97,14-09-26,56.592179740713924,Store
ES-2013-3033501,Yes,Late Delivery,210,14-09-26,172.96408075272925,Store
ES-2013-3033501,Yes,Late Delivery,170,29-08-26,110.56809387948384,Online
ES-2013-3033501,Yes,Late Delivery,45,19-09-26,41.97718980520824,Customer Service
ES-2013-3033501,Yes,Late Delivery,86,20-09-26,48.87278447584236,Customer Service
ES-2013-3033501,Yes,Late Delivery,299,16-09-26,211.76089616520133,Customer Service
US-2012-137526,Yes,Customer Dissatisfaction,81,06-09-26,70.67154462731193,Store
ES-2013-2318967,Yes,Wrong Item,91,27-08-26,83.99000843239253,Online
ES-2013-2318967,Yes,Wrong Item,98,23-09-26,63.94519068203679,Store
ES-2013-2318967,Yes,Wrong Item,88,01-09-26,82.24373987853227,Store
ES-2013-2318967,Yes,Wrong Item,36,30-08-26,22.35252627730155,Online
SL-2014-420,Yes,Late Delivery,70,06-09-26,61.19522037681166,Store
SL-2014-420,Yes,Late Delivery,17,20-09-26,12.084734075370177,Store
SL-2014-420,Yes,Late Delivery,55,08-09-26,29.094196843293673,Online
SL-2014-420,Yes,Late Delivery,339,26-08-26,215.91612643508347,Customer Service
IT-2014-3784057,Yes,Damaged,13,23-09-26,10.38011419079345,Store
MX-2012-137267,Yes,Wrong Item,66,10-09-26,47.86215071913072,Online
MX-2012-137267,Yes,Wrong Item,13,18-09-26,10.47795834377298,Customer Service
MX-2012-137267,Yes,Wrong Item,34,01-09-26,29.11973661528847,Online
MX-2012-137267,Yes,Wrong Item,111,22-09-26,75.80303470183684,Online
US-2013-157308,Yes,Damaged,16,20-09-26,13.484123771278487,Customer Service
CA-2014-111738,Yes,Damaged,9,05-09-26,6.078973377292496,Online
CA-2014-111738,Yes,Damaged,2022,25-08-26,1075.7700851392312,Store
ES-2012-4485887,Yes,Damaged,32,23-09-26,21.851301628724876,Online
ES-2012-4485887,Yes,Damaged,137,09-09-26,108.89158971790962,Online
MX-2011-157903,Yes,Wrong Item,75,15-09-26,65.74230029,Customer Service
MX-2011-157903,Yes,Wrong Item,56,26-08-26,39.239390806245886,Customer Service
ES-2014-3655961,Yes,Customer Dissatisfaction,36,15-09-26,28.504086349933065,Customer Service
ES-2014-3655961,Yes,Customer Dissatisfaction,68,30-08-26,42.21716445236084,Store
ES-2014-3655961,Yes,Customer Dissatisfaction,129,03-09-26,67.08919856026029,Store
ES-2014-3655961,Yes,Customer Dissatisfaction,261,29-08-26,137.97607733602334,Online
ES-2014-3655961,Yes,Customer Dissatisfaction,197,18-09-26,141.6692911775352,Online
IN-2014-70262,Yes,Customer Dissatisfaction,73,27-08-26,40.64493783489141,Online
IN-2014-70262,Yes,Customer Dissatisfaction,171,04-09-26,113.93106526383826,Customer Service
US-2012-159639,Yes,Late Delivery,45,04-09-26,28.78541509684738,Online
IN-2011-26946,Yes,Damaged,239,05-09-26,173.38017576848446,Store
IN-2011-26946,Yes,Damaged,109,04-09-26,105.79458936181736,Customer Service
ID-2014-84745,Yes,Customer Dissatisfaction,13,30-08-26,9.871946687487972,Store
ID-2014-84745,Yes,Customer Dissatisfaction,49,02-09-26,42.03809920184704,Store
CA-2014-132122,Yes,Late Delivery,229,03-09-26,201.18934933021401,Online
ES-2014-4098716,Yes,Damaged,42,27-08-26,24.178917270911896,Customer Service
ES-2014-4098716,Yes,Damaged,124,28-08-26,71.64262344230619,Store
ES-2014-4098716,Yes,Damaged,248,28-08-26,219.78229158269772,Store
MX-2014-167493,Yes,Customer Dissatisfaction,124,12-09-26,119.61427712185602,Customer Service
MX-2014-167493,Yes,Customer Dissatisfaction,31,30-08-26,26.71215521662073,Store
MX-2014-167493,Yes,Customer Dissatisfaction,64,26-08-26,36.88936216185197,Store
MX-2014-167493,Yes,Customer Dissatisfaction,27,21-09-26,15.382803235337821,Store
MX-2014-167493,Yes,Customer Dissatisfaction,18,25-08-26,12.386270649864214,Online
MX-2014-167493,Yes,Customer Dissatisfaction,467,18-09-26,328.9023718131487,Store
MX-2014-167493,Yes,Customer Dissatisfaction,43,19-09-26,30.64106141186971,Online
MX-2014-167493,Yes,Customer Dissatisfaction,132,20-09-26,100.21686814639409,Store
MX-2014-167493,Yes,Customer Dissatisfaction,288,17-09-26,249.39594253759302,Customer Service
MX-2014-167493,Yes,Customer Dissatisfaction,162,14-09-26,152.22001232075783,Store
ES-2011-5693005,Yes,Wrong Item,34,10-09-26,19.644603834701716,Customer Service
ES-2011-5693005,Yes,Wrong Item,368,17-09-26,243.0522688215952,Customer Service
ES-2011-5693005,Yes,Wrong Item,85,14-09-26,57.56098694459282,Customer Service
ES-2011-5693005,Yes,Wrong Item,769,31-08-26,676.4135350627246,Store
NI-2014-1910,Yes,Damaged,42,14-09-26,39.66428285093472,Customer Service
NI-2014-1910,Yes,Damaged,13,03-09-26,8.327777310739451,Online
NI-2014-1910,Yes,Damaged,30,22-09-26,23.43817646147265,Online
MX-2012-131758,Yes,Damaged,23,08-09-26,16.07760600035532,Online
MX-2012-131758,Yes,Damaged,2818,05-09-26,2641.9170562436125,Customer Service
NI-2014-3370,Yes,Wrong Item,22,03-09-26,15.489306903692423,Online
NI-2014-3370,Yes,Wrong Item,4,01-09-26,3.8498797937090705,Customer Service
NI-2014-3370,Yes,Wrong Item,5,01-09-26,4.237878025,Online
MO-2014-3430,Yes,Wrong Item,354,28-08-26,337.7964147505218,Customer Service
MX-2011-143280,Yes,Late Delivery,235,27-08-26,168.17593789791627,Store
ES-2013-2061669,Yes,Wrong Item,67,08-09-26,40.99584008834352,Online
ES-2013-2061669,Yes,Wrong Item,69,26-08-26,60.959897132119096,Customer Service
ES-2013-2061669,Yes,Wrong Item,42,01-09-26,35.94184609,Customer Service
ES-2013-2061669,Yes,Wrong Item,74,20-09-26,46.03504801433645,Online
ES-2013-2061669,Yes,Wrong Item,58,01-09-26,56.22342716275583,Customer Service
ES-2013-1212086,Yes,Customer Dissatisfaction,180,23-09-26,129.88311048455088,Store
ES-2013-1212086,Yes,Customer Dissatisfaction,71,12-09-26,63.425630758931455,Customer Service
ES-2014-1756848,Yes,Damaged,242,02-09-26,220.70888866063427,Customer Service
ES-2014-1756848,Yes,Damaged,394,30-08-26,320.5659705522364,Store
ES-2014-1756848,Yes,Damaged,1244,22-09-26,960.3926929983097,Customer Service
ES-2014-1756848,Yes,Damaged,428,22-09-26,216.96630633190918,Online
ES-2014-1756848,Yes,Damaged,154,28-08-26,106.85971646694257,Online
ID-2012-70213,Yes,Damaged,42,27-08-26,39.38062153860603,Online
ID-2012-70213,Yes,Damaged,47,28-08-26,27.673676344502354,Online
IN-2013-37852,Yes,Late Delivery,11,17-09-26,10.256829238076586,Store
IN-2013-37852,Yes,Late Delivery,42,19-09-26,24.294856115454845,Store
IN-2013-37852,Yes,Late Delivery,239,08-09-26,186.81164821531203,Online
IN-2013-37852,Yes,Late Delivery,1819,16-09-26,964.1310408420483,Store
CA-2013-116232,Yes,Customer Dissatisfaction,8,13-09-26,6.064437772140362,Customer Service
CA-2013-116232,Yes,Customer Dissatisfaction,17,22-09-26,13.013339896847327,Customer Service
PL-2014-3940,Yes,Damaged,22,03-09-26,12.947432529710092,Online
PL-2014-3940,Yes,Damaged,44,29-08-26,32.98045423292817,Store
