order_id,user_id,order_date,status,return_reason,refund_amount
15452,1432,2021-10-05 19:00:00,Returned,Customer Dissatisfaction,56.13
15456,3012,2021-10-05 23:00:00,Returned,Late Delivery,41.44
15466,4556,2021-10-06 09:00:00,Returned,Late Delivery,94.34
15481,8697,2021-10-07 00:00:00,Returned,Damaged,38.36
15491,4974,2021-10-07 10:00:00,Returned,Damaged,196.83
15495,56,2021-10-07 14:00:00,Returned,Wrong Item,78.77
15498,7378,2021-10-07 17:00:00,Returned,Damaged,31.6
15501,7267,2021-10-07 20:00:00,Returned,Wrong Item,119.08
15502,9938,2021-10-07 21:00:00,Returned,Late Delivery,39.4
15505,7090,2021-10-08 00:00:00,Returned,Customer Dissatisfaction,115.59
15511,2918,2021-10-08 06:00:00,Returned,Customer Dissatisfaction,155.15
15521,8736,2021-10-08 16:00:00,Returned,Customer Dissatisfaction,166.34
15527,1593,2021-10-08 22:00:00,Returned,Late Delivery,54.98
15554,4204,2021-10-10 01:00:00,Returned,Damaged,180.79
15556,3299,2021-10-10 03:00:00,Returned,Late Delivery,44.6
15567,5457,2021-10-10 14:00:00,Returned,Late Delivery,161.67
15569,8560,2021-10-10 16:00:00,Returned,Damaged,35.29
15587,6212,2021-10-11 10:00:00,Returned,Late Delivery,73.48
15589,8498,2021-10-11 12:00:00,Returned,Customer Dissatisfaction,37.67
15591,7696,2021-10-11 14:00:00,Returned,Late Delivery,7.39
15600,4477,2021-10-11 23:00:00,Returned,Wrong Item,180.3
15605,1431,2021-10-12 04:00:00,Returned,Wrong Item,91.81
15608,7960,2021-10-12 07:00:00,Returned,Late Delivery,148.29
15611,9677,2021-10-12 10:00:00,Returned,Customer Dissatisfaction,185.64
15617,69,2021-10-12 16:00:00,Returned,Damaged,121.66
15620,9620,2021-10-12 19:00:00,Returned,Customer Dissatisfaction,110.25
15622,7728,2021-10-12 21:00:00,Returned,Customer Dissatisfaction,59.57
15626,511,2021-10-13 01:00:00,Returned,Wrong Item,37.69
15647,9503,2021-10-13 22:00:00,Returned,Late Delivery,101.8
15650,3984,2021-10-14 01:00:00,Returned,Late Delivery,14.57
15651,1360,2021-10-14 02:00:00,Returned,Late Delivery,78.76
15652,6878,2021-10-14 03:00:00,Returned,Customer Dissatisfaction,48.18
15655,7232,2021-10-14 06:00:00,Returned,Customer Dissatisfaction,132.71
15664,8396,2021-10-14 15:00:00,Returned,Wrong Item,127.51
15685,4741,2021-10-15 12:00:00,Returned,Damaged,5.71
15702,7974,2021-10-16 05:00:00,Returned,Damaged,189.61
15712,1631,2021-10-16 15:00:00,Returned,Wrong Item,190.31
15718,547,2021-10-16 21:00:00,Returned,Late Delivery,86.06
15724,7298,2021-10-17 03:00:00,Returned,Late Delivery,100.68
15726,5679,2021-10-17 05:00:00,Returned,Damaged,145.68
15734,1461,2021-10-17 13:00:00,Returned,Wrong Item,64.26
15757,5625,2021-10-18 12:00:00,Returned,Wrong Item,106.93
15760,5268,2021-10-18 15:00:00,Returned,Wrong Item,61.91
15777,6002,2021-10-19 08:00:00,Returned,Late Delivery,177.43
15778,1174,2021-10-19 09:00:00,Returned,Late Delivery,155.29
15782,1972,2021-10-19 13:00:00,Returned,Damaged,11.53
15786,6840,2021-10-19 17:00:00,Returned,Customer Dissatisfaction,81.63
15794,9568,2021-10-20 01:00:00,Returned,Wrong Item,108.5
15797,2801,2021-10-20 04:00:00,Returned,Wrong Item,169.14
15815,3067,2021-10-20 22:00:00,Returned,Late Delivery,113.87
15817,2779,2021-10-21 00:00:00,Returned,Damaged,51.89
15831,275,2021-10-21 14:00:00,Returned,Late Delivery,122.85
15841,3364,2021-10-22 00:00:00,Returned,Customer Dissatisfaction,194.0
15865,2916,2021-10-23 00:00:00,Returned,Damaged,155.54
15869,6188,2021-10-23 04:00:00,Returned,Customer Dissatisfaction,23.81
15874,7532,2021-10-23 09:00:00,Returned,Late Delivery,63.96
15894,8740,2021-10-24 05:00:00,Returned,Late Delivery,135.86
15906,8945,2021-10-24 17:00:00,Returned,Late Delivery,187.42
15910,3325,2021-10-24 21:00:00,Returned,Customer Dissatisfaction,158.08
15921,9764,2021-10-25 08:00:00,Returned,Wrong Item,186.75
15928,2141,2021-10-25 15:00:00,Returned,Customer Dissatisfaction,75.79
15952,7093,2021-10-26 15:00:00,Returned,Late Delivery,101.71
15965,5170,2021-10-27 04:00:00,Returned,Customer Dissatisfaction,191.06
15969,1882,2021-10-27 08:00:00,Returned,Late Delivery,139.33
15973,3451,2021-10-27 12:00:00,Returned,Wrong Item,56.84
15977,2440,2021-10-27 16:00:00,Returned,Wrong Item,12.85
15986,8091,2021-10-28 01:00:00,Returned,Wrong Item,195.22
15995,880,2021-10-28 10:00:00,Returned,Damaged,19.69
16010,510,2021-10-29 01:00:00,Returned,Damaged,25.55
16033,7005,2021-10-30 00:00:00,Returned,Damaged,137.13
16037,9954,2021-10-30 04:00:00,Returned,Late Delivery,32.94
16038,8180,2021-10-30 05:00:00,Returned,Late Delivery,174.12
16042,7319,2021-10-30 09:00:00,Returned,Customer Dissatisfaction,41.73
16081,2481,2021-11-01 00:00:00,Returned,Damaged,45.33
16095,7519,2021-11-01 14:00:00,Returned,Damaged,90.38
16143,6305,2021-11-03 14:00:00,Returned,Customer Dissatisfaction,179.61
16148,865,2021-11-03 19:00:00,Returned,Wrong Item,146.8
16150,2987,2021-11-03 21:00:00,Returned,Late Delivery,126.72
16165,1754,2021-11-04 12:00:00,Returned,Wrong Item,33.11
16183,9373,2021-11-05 06:00:00,Returned,Customer Dissatisfaction,104.46
16194,9466,2021-11-05 17:00:00,Returned,Damaged,19.58
16196,9358,2021-11-05 19:00:00,Returned,Wrong Item,101.5
16206,5267,2021-11-06 05:00:00,Returned,Wrong Item,191.4
16207,2856,2021-11-06 06:00:00,Returned,Wrong Item,82.12
16209,2379,2021-11-06 08:00:00,Returned,Customer Dissatisfaction,13.54
16211,3855,2021-11-06 10:00:00,Returned,Late Delivery,71.33
16218,2567,2021-11-06 17:00:00,Returned,Damaged,170.35
16230,2110,2021-11-07 05:00:00,Returned,Wrong Item,74.48
16236,9875,2021-11-07 11:00:00,Returned,Damaged,60.61
16247,1622,2021-11-07 22:00:00,Returned,Customer Dissatisfaction,99.18
16253,9670,2021-11-08 04:00:00,Returned,Customer Dissatisfaction,8.58
16260,8566,2021-11-08 11:00:00,Returned,Customer Dissatisfaction,28.64
16263,8097,2021-11-08 14:00:00,Returned,Late Delivery,177.75
16270,7897,2021-11-08 21:00:00,Returned,Late Delivery,95.88
16300,7552,2021-11-10 03:00:00,Returned,Damaged,178.95
16357,1008,2021-11-12 12:00:00,Returned,Late Delivery,22.42
16390,5227,2021-11-13 21:00:00,Returned,Customer Dissatisfaction,56.24
16392,4722,2021-11-13 23:00:00,Returned,Damaged,22.38
16396,5580,2021-11-14 03:00:00,Returned,Wrong Item,60.16
16401,7226,2021-11-14 08:00:00,Returned,Late Delivery,17.63
16405,8259,2021-11-14 12:00:00,Returned,Damaged,179.13
16407,3256,2021-11-14 14:00:00,Returned,Wrong Item,198.0
16410,7942,2021-11-14 17:00:00,Returned,Damaged,30.13
16419,4712,2021-11-15 02:00:00,Returned,Wrong Item,186.72
16425,8307,2021-11-15 08:00:00,Returned,Late Delivery,112.0
16437,8585,2021-11-15 20:00:00,Returned,Late Delivery,17.54
16478,3505,2021-11-17 13:00:00,Returned,Late Delivery,46.27
16484,6672,2021-11-17 19:00:00,Returned,Damaged,133.37
16490,3781,2021-11-18 01:00:00,Returned,Late Delivery,166.65
16497,974,2021-11-18 08:00:00,Returned,Damaged,79.8
16499,3134,2021-11-18 10:00:00,Returned,Wrong Item,119.37
16501,3359,2021-11-18 12:00:00,Returned,Damaged,22.03
16516,1460,2021-11-19 03:00:00,Returned,Late Delivery,107.39
16530,4869,2021-11-19 17:00:00,Returned,Late Delivery,118.39
16533,8464,2021-11-19 20:00:00,Returned,Wrong Item,129.16
16552,2609,2021-11-20 15:00:00,Returned,Customer Dissatisfaction,22.61
16553,3307,2021-11-20 16:00:00,Returned,Wrong Item,54.63
16562,700,2021-11-21 01:00:00,Returned,Wrong Item,194.39
16565,7532,2021-11-21 04:00:00,Returned,Customer Dissatisfaction,126.33
16567,3017,2021-11-21 06:00:00,Returned,Wrong Item,111.83
16568,137,2021-11-21 07:00:00,Returned,Customer Dissatisfaction,7.38
16571,7212,2021-11-21 10:00:00,Returned,Customer Dissatisfaction,162.6
16589,8240,2021-11-22 04:00:00,Returned,Late Delivery,196.5
16592,387,2021-11-22 07:00:00,Returned,Wrong Item,89.79
16597,9038,2021-11-22 12:00:00,Returned,Customer Dissatisfaction,62.26
16603,463,2021-11-22 18:00:00,Returned,Wrong Item,73.83
16609,9174,2021-11-23 00:00:00,Returned,Damaged,69.32
16621,5120,2021-11-23 12:00:00,Returned,Wrong Item,193.2
16626,206,2021-11-23 17:00:00,Returned,Wrong Item,81.16
16628,4529,2021-11-23 19:00:00,Returned,Late Delivery,5.55
16629,5457,2021-11-23 20:00:00,Returned,Wrong Item,184.25
16644,4833,2021-11-24 11:00:00,Returned,Customer Dissatisfaction,11.74
16661,7024,2021-11-25 04:00:00,Returned,Damaged,114.92
16669,9412,2021-11-25 12:00:00,Returned,Customer Dissatisfaction,116.11
16675,8930,2021-11-25 18:00:00,Returned,Late Delivery,59.14
16678,2197,2021-11-25 21:00:00,Returned,Damaged,50.47
16684,9458,2021-11-26 03:00:00,Returned,Wrong Item,169.37
16694,4777,2021-11-26 13:00:00,Returned,Customer Dissatisfaction,90.73
16697,6845,2021-11-26 16:00:00,Returned,Late Delivery,56.12
16708,4458,2021-11-27 03:00:00,Returned,Damaged,57.77
16714,884,2021-11-27 09:00:00,Returned,Damaged,97.03
16717,393,2021-11-27 12:00:00,Returned,Wrong Item,83.51
16722,8177,2021-11-27 17:00:00,Returned,Late Delivery,43.47
16726,9436,2021-11-27 21:00:00,Returned,Late Delivery,13.66
16730,1848,2021-11-28 01:00:00,Returned,Damaged,111.43
16770,8592,2021-11-29 17:00:00,Returned,Damaged,129.43
16783,3837,2021-11-30 06:00:00,Returned,Customer Dissatisfaction,121.33
16796,4989,2021-11-30 19:00:00,Returned,Late Delivery,116.44
16813,9865,2021-12-01 12:00:00,Returned,Wrong Item,33.14
16814,6826,2021-12-01 13:00:00,Returned,Late Delivery,14.59
16822,6463,2021-12-01 21:00:00,Returned,Wrong Item,109.6
16831,2417,2021-12-02 06:00:00,Returned,Wrong Item,95.02
16836,1711,2021-12-02 11:00:00,Returned,Late Delivery,66.99
16861,1026,2021-12-03 12:00:00,Returned,Late Delivery,72.72
16888,7055,2021-12-04 15:00:00,Returned,Wrong Item,110.52
16893,1092,2021-12-04 20:00:00,Returned,Customer Dissatisfaction,191.26
16894,1853,2021-12-04 21:00:00,Returned,Wrong Item,150.03
16900,1799,2021-12-05 03:00:00,Returned,Wrong Item,43.22
16908,407,2021-12-05 11:00:00,Returned,Wrong Item,78.51
16919,2475,2021-12-05 22:00:00,Returned,Wrong Item,111.69
16921,2720,2021-12-06 00:00:00,Returned,Customer Dissatisfaction,134.06
16933,4293,2021-12-06 12:00:00,Returned,Wrong Item,61.17
16944,377,2021-12-06 23:00:00,Returned,Customer Dissatisfaction,184.97
16948,6818,2021-12-07 03:00:00,Returned,Customer Dissatisfaction,126.21
16951,8904,2021-12-07 06:00:00,Returned,Customer Dissatisfaction,133.68
16968,6605,2021-12-07 23:00:00,Returned,Wrong Item,33.94
16986,8042,2021-12-08 17:00:00,Returned,Customer Dissatisfaction,165.11
16987,3560,2021-12-08 18:00:00,Returned,Late Delivery,36.41
17019,6049,2021-12-10 02:00:00,Returned,Customer Dissatisfaction,149.04
17026,1562,2021-12-10 09:00:00,Returned,Damaged,88.18
17027,9385,2021-12-10 10:00:00,Returned,Late Delivery,165.41
17030,9667,2021-12-10 13:00:00,Returned,Damaged,89.34
17045,8005,2021-12-11 04:00:00,Returned,Damaged,16.99
17049,7249,2021-12-11 08:00:00,Returned,Customer Dissatisfaction,137.29
17060,3404,2021-12-11 19:00:00,Returned,Late Delivery,62.84
17069,7709,2021-12-12 04:00:00,Returned,Damaged,152.43
17071,6688,2021-12-12 06:00:00,Returned,Wrong Item,11.15
17082,6224,2021-12-12 17:00:00,Returned,Late Delivery,8.97
17084,945,2021-12-12 19:00:00,Returned,Customer Dissatisfaction,97.57
17093,4906,2021-12-13 04:00:00,Returned,Damaged,172.49
17100,8550,2021-12-13 11:00:00,Returned,Damaged,183.36
17121,8823,2021-12-14 08:00:00,Returned,Late Delivery,196.51
17130,5119,2021-12-14 17:00:00,Returned,Late Delivery,162.71
17138,5109,2021-12-15 01:00:00,Returned,Late Delivery,35.89
17140,1822,2021-12-15 03:00:00,Returned,Late Delivery,191.32
17148,8878,2021-12-15 11:00:00,Returned,Late Delivery,110.96
17151,6373,2021-12-15 14:00:00,Returned,Late Delivery,69.4
17159,961,2021-12-15 22:00:00,Returned,Damaged,68.58
17165,2644,2021-12-16 04:00:00,Returned,Damaged,58.08
17166,1127,2021-12-16 05:00:00,Returned,Damaged,193.56
17204,4032,2021-12-17 19:00:00,Returned,Damaged,90.02
17217,6877,2021-12-18 08:00:00,Returned,Wrong Item,63.18
17230,6279,2021-12-18 21:00:00,Returned,Late Delivery,50.44
17251,2284,2021-12-19 18:00:00,Returned,Damaged,75.07
17268,8428,2021-12-20 11:00:00,Returned,Wrong Item,41.49
17273,5565,2021-12-20 16:00:00,Returned,Damaged,33.07
17276,6024,2021-12-20 19:00:00,Returned,Late Delivery,58.43
17301,1195,2021-12-21 20:00:00,Returned,Wrong Item,107.27
17302,4282,2021-12-21 21:00:00,Returned,Damaged,112.21
17304,3849,2021-12-21 23:00:00,Returned,Customer Dissatisfaction,159.27
17307,1798,2021-12-22 02:00:00,Returned,Customer Dissatisfaction,146.92
17318,1538,2021-12-22 13:00:00,Returned,Late Delivery,34.7
17321,5760,2021-12-22 16:00:00,Returned,Damaged,6.51
17322,3555,2021-12-22 17:00:00,Returned,Late Delivery,68.54
17325,2504,2021-12-22 20:00:00,Returned,Late Delivery,128.53
17329,1706,2021-12-23 00:00:00,Returned,Late Delivery,179.36
17330,9521,2021-12-23 01:00:00,Returned,Wrong Item,141.19
17354,5069,2021-12-24 01:00:00,Returned,Late Delivery,141.86
17375,976,2021-12-24 22:00:00,Returned,Wrong Item,14.39
17377,7500,2021-12-25 00:00:00,Returned,Wrong Item,53.84
17382,9918,2021-12-25 05:00:00,Returned,Wrong Item,18.08
17402,2143,2021-12-26 01:00:00,Returned,Late Delivery,62.08
17423,8739,2021-12-26 22:00:00,Returned,Damaged,83.04
17429,592,2021-12-27 04:00:00,Returned,Wrong Item,67.44
17444,3334,2021-12-27 19:00:00,Returned,Wrong Item,52.75
17473,4884,2021-12-29 00:00:00,Returned,Late Delivery,14.95
17492,1922,2021-12-29 19:00:00,Returned,Customer Dissatisfaction,98.91
17503,8152,2021-12-30 06:00:00,Returned,Late Delivery,20.7
17505,7710,2021-12-30 08:00:00,Returned,Wrong Item,69.16
17525,1966,2021-12-31 04:00:00,Returned,Customer Dissatisfaction,174.53
17527,9940,2021-12-31 06:00:00,Returned,Wrong Item,190.86
17528,9297,2021-12-31 07:00:00,Returned,Late Delivery,171.74
17532,3372,2021-12-31 11:00:00,Returned,Late Delivery,36.7
17549,2549,2022-01-01 04:00:00,Returned,Wrong Item,131.58
17552,9945,2022-01-01 07:00:00,Returned,Damaged,155.26
17554,7671,2022-01-01 09:00:00,Returned,Customer Dissatisfaction,158.63
17566,8580,2022-01-01 21:00:00,Returned,Customer Dissatisfaction,151.47
17577,8183,2022-01-02 08:00:00,Returned,Late Delivery,92.78
17579,8114,2022-01-02 10:00:00,Returned,Customer Dissatisfaction,165.75
17588,2379,2022-01-02 19:00:00,Returned,Damaged,72.68
17591,3825,2022-01-02 22:00:00,Returned,Late Delivery,151.94
17593,659,2022-01-03 00:00:00,Returned,Customer Dissatisfaction,143.24
17596,7999,2022-01-03 03:00:00,Returned,Wrong Item,22.52
17597,8776,2022-01-03 04:00:00,Returned,Wrong Item,63.45
17604,8032,2022-01-03 11:00:00,Returned,Customer Dissatisfaction,106.6
17616,9398,2022-01-03 23:00:00,Returned,Customer Dissatisfaction,112.2
17626,6630,2022-01-04 09:00:00,Returned,Wrong Item,160.91
17633,2891,2022-01-04 16:00:00,Returned,Damaged,9.69
17640,2378,2022-01-04 23:00:00,Returned,Wrong Item,28.11
17641,4129,2022-01-05 00:00:00,Returned,Wrong Item,121.9
17658,9131,2022-01-05 17:00:00,Returned,Late Delivery,69.07
17674,1253,2022-01-06 09:00:00,Returned,Late Delivery,20.71
17680,8129,2022-01-06 15:00:00,Returned,Damaged,40.49
17681,6772,2022-01-06 16:00:00,Returned,Customer Dissatisfaction,182.19
17695,5444,2022-01-07 06:00:00,Returned,Wrong Item,126.85
17715,7655,2022-01-08 02:00:00,Returned,Customer Dissatisfaction,159.84
17718,8735,2022-01-08 05:00:00,Returned,Damaged,129.5
17724,4122,2022-01-08 11:00:00,Returned,Wrong Item,140.02
17728,6419,2022-01-08 15:00:00,Returned,Damaged,109.97
17735,165,2022-01-08 22:00:00,Returned,Wrong Item,16.54
17739,8583,2022-01-09 02:00:00,Returned,Wrong Item,132.18
17746,6151,2022-01-09 09:00:00,Returned,Wrong Item,118.62
17768,4906,2022-01-10 07:00:00,Returned,Wrong Item,67.67
17780,9968,2022-01-10 19:00:00,Returned,Damaged,51.14
17783,5165,2022-01-10 22:00:00,Returned,Damaged,61.18
17784,8127,2022-01-10 23:00:00,Returned,Late Delivery,188.63
17826,1782,2022-01-12 17:00:00,Returned,Customer Dissatisfaction,25.2
17847,1828,2022-01-13 14:00:00,Returned,Late Delivery,76.52
17850,4095,2022-01-13 17:00:00,Returned,Damaged,142.68
17860,9513,2022-01-14 03:00:00,Returned,Late Delivery,21.75
17862,2566,2022-01-14 05:00:00,Returned,Customer Dissatisfaction,72.86
17869,258,2022-01-14 12:00:00,Returned,Damaged,156.06
17884,1222,2022-01-15 03:00:00,Returned,Damaged,164.35
17890,2137,2022-01-15 09:00:00,Returned,Wrong Item,105.36
17892,5364,2022-01-15 11:00:00,Returned,Late Delivery,137.69
17895,2532,2022-01-15 14:00:00,Returned,Customer Dissatisfaction,114.87
17902,1377,2022-01-15 21:00:00,Returned,Wrong Item,46.02
17903,6347,2022-01-15 22:00:00,Returned,Customer Dissatisfaction,35.25
17905,9199,2022-01-16 00:00:00,Returned,Late Delivery,14.0
17910,3350,2022-01-16 05:00:00,Returned,Customer Dissatisfaction,108.71
17920,8589,2022-01-16 15:00:00,Returned,Late Delivery,142.68
17922,6742,2022-01-16 17:00:00,Returned,Late Delivery,27.39
17923,287,2022-01-16 18:00:00,Returned,Wrong Item,67.75
17929,6286,2022-01-17 00:00:00,Returned,Wrong Item,94.75
17941,5267,2022-01-17 12:00:00,Returned,Customer Dissatisfaction,116.58
17945,9230,2022-01-17 16:00:00,Returned,Wrong Item,193.66
17967,3969,2022-01-18 14:00:00,Returned,Wrong Item,51.41
17995,3705,2022-01-19 18:00:00,Returned,Customer Dissatisfaction,63.96
18009,9157,2022-01-20 08:00:00,Returned,Customer Dissatisfaction,184.51
18024,6805,2022-01-20 23:00:00,Returned,Late Delivery,189.48
18040,4765,2022-01-21 15:00:00,Returned,Late Delivery,162.61
18049,4482,2022-01-22 00:00:00,Returned,Wrong Item,155.99
18064,6506,2022-01-22 15:00:00,Returned,Customer Dissatisfaction,81.65
18074,1275,2022-01-23 01:00:00,Returned,Wrong Item,137.08
18077,2898,2022-01-23 04:00:00,Returned,Customer Dissatisfaction,96.25
18081,6436,2022-01-23 08:00:00,Returned,Customer Dissatisfaction,95.82
18101,1567,2022-01-24 04:00:00,Returned,Late Delivery,174.16
18106,1492,2022-01-24 09:00:00,Returned,Late Delivery,80.56
18114,2914,2022-01-24 17:00:00,Returned,Customer Dissatisfaction,117.24
18121,9116,2022-01-25 00:00:00,Returned,Customer Dissatisfaction,59.01
18124,3942,2022-01-25 03:00:00,Returned,Late Delivery,108.2
18135,9947,2022-01-25 14:00:00,Returned,Customer Dissatisfaction,120.91
18143,1289,2022-01-25 22:00:00,Returned,Wrong Item,48.24
18152,1203,2022-01-26 07:00:00,Returned,Late Delivery,143.07
18155,967,2022-01-26 10:00:00,Returned,Customer Dissatisfaction,9.62
18167,2429,2022-01-26 22:00:00,Returned,Wrong Item,134.01
18183,7028,2022-01-27 14:00:00,Returned,Customer Dissatisfaction,175.22
18184,9064,2022-01-27 15:00:00,Returned,Customer Dissatisfaction,128.66
18190,7713,2022-01-27 21:00:00,Returned,Damaged,61.37
18195,9515,2022-01-28 02:00:00,Returned,Damaged,133.12
18200,4002,2022-01-28 07:00:00,Returned,Late Delivery,83.01
18202,2752,2022-01-28 09:00:00,Returned,Damaged,144.01
18204,7091,2022-01-28 11:00:00,Returned,Wrong Item,74.89
18205,643,2022-01-28 12:00:00,Returned,Customer Dissatisfaction,162.72
18206,1831,2022-01-28 13:00:00,Returned,Late Delivery,87.71
18235,9464,2022-01-29 18:00:00,Returned,Damaged,90.01
18250,1782,2022-01-30 09:00:00,Returned,Damaged,32.98
18252,9195,2022-01-30 11:00:00,Returned,Late Delivery,43.68
18255,1381,2022-01-30 14:00:00,Returned,Damaged,143.52
18258,6016,2022-01-30 17:00:00,Returned,Late Delivery,128.45
18259,389,2022-01-30 18:00:00,Returned,Customer Dissatisfaction,67.01
18267,1283,2022-01-31 02:00:00,Returned,Customer Dissatisfaction,171.79
18286,1259,2022-01-31 21:00:00,Returned,Customer Dissatisfaction,146.24
18290,1782,2022-02-01 01:00:00,Returned,Customer Dissatisfaction,138.34
18295,3120,2022-02-01 06:00:00,Returned,Damaged,25.4
18316,7225,2022-02-02 03:00:00,Returned,Customer Dissatisfaction,27.1
18322,4326,2022-02-02 09:00:00,Returned,Damaged,46.79
18333,2162,2022-02-02 20:00:00,Returned,Wrong Item,74.86
18334,7983,2022-02-02 21:00:00,Returned,Wrong Item,88.52
18336,1229,2022-02-02 23:00:00,Returned,Customer Dissatisfaction,117.38
18340,687,2022-02-03 03:00:00,Returned,Late Delivery,171.93
18348,5438,2022-02-03 11:00:00,Returned,Late Delivery,53.27
18361,6260,2022-02-04 00:00:00,Returned,Damaged,66.17
18369,1538,2022-02-04 08:00:00,Returned,Damaged,5.98
18391,977,2022-02-05 06:00:00,Returned,Wrong Item,22.43
18392,936,2022-02-05 07:00:00,Returned,Customer Dissatisfaction,24.95
18422,460,2022-02-06 13:00:00,Returned,Customer Dissatisfaction,166.2
18434,5713,2022-02-07 01:00:00,Returned,Late Delivery,22.54
18445,8478,2022-02-07 12:00:00,Returned,Wrong Item,44.88
18457,6191,2022-02-08 00:00:00,Returned,Customer Dissatisfaction,46.64
18479,8974,2022-02-08 22:00:00,Returned,Customer Dissatisfaction,10.52
18486,5778,2022-02-09 05:00:00,Returned,Wrong Item,145.57
18507,7972,2022-02-10 02:00:00,Returned,Late Delivery,184.94
18517,8913,2022-02-10 12:00:00,Returned,Wrong Item,130.44
18520,5217,2022-02-10 15:00:00,Returned,Late Delivery,14.45
18533,6985,2022-02-11 04:00:00,Returned,Damaged,8.0
18540,5138,2022-02-11 11:00:00,Returned,Wrong Item,186.73
18551,439,2022-02-11 22:00:00,Returned,Damaged,174.86
18560,4544,2022-02-12 07:00:00,Returned,Customer Dissatisfaction,197.44
18563,2993,2022-02-12 10:00:00,Returned,Customer Dissatisfaction,159.25
18569,5106,2022-02-12 16:00:00,Returned,Late Delivery,173.53
18580,895,2022-02-13 03:00:00,Returned,Damaged,6.23
18586,8434,2022-02-13 09:00:00,Returned,Customer Dissatisfaction,136.67
18613,3152,2022-02-14 12:00:00,Returned,Wrong Item,137.3
18622,170,2022-02-14 21:00:00,Returned,Wrong Item,107.69
18623,9549,2022-02-14 22:00:00,Returned,Customer Dissatisfaction,37.21
18632,6752,2022-02-15 07:00:00,Returned,Late Delivery,199.77
18660,3326,2022-02-16 11:00:00,Returned,Damaged,146.93
18663,4391,2022-02-16 14:00:00,Returned,Customer Dissatisfaction,60.6
18672,6878,2022-02-16 23:00:00,Returned,Wrong Item,159.36
18678,2204,2022-02-17 05:00:00,Returned,Wrong Item,45.81
18703,5509,2022-02-18 06:00:00,Returned,Late Delivery,29.55
18732,2575,2022-02-19 11:00:00,Returned,Late Delivery,127.39
18762,8134,2022-02-20 17:00:00,Returned,Customer Dissatisfaction,96.91
18768,7064,2022-02-20 23:00:00,Returned,Wrong Item,79.28
18774,2099,2022-02-21 05:00:00,Returned,Wrong Item,34.32
18779,5312,2022-02-21 10:00:00,Returned,Late Delivery,176.3
18784,2249,2022-02-21 15:00:00,Returned,Damaged,156.21
18790,6987,2022-02-21 21:00:00,Returned,Late Delivery,198.31
18796,7415,2022-02-22 03:00:00,Returned,Damaged,191.27
18801,2770,2022-02-22 08:00:00,Returned,Wrong Item,179.17
18802,9150,2022-02-22 09:00:00,Returned,Damaged,134.75
18814,9213,2022-02-22 21:00:00,Returned,Customer Dissatisfaction,142.74
18823,4391,2022-02-23 06:00:00,Returned,Late Delivery,57.74
18840,4627,2022-02-23 23:00:00,Returned,Customer Dissatisfaction,174.02
18848,77,2022-02-24 07:00:00,Returned,Customer Dissatisfaction,146.54
18858,8321,2022-02-24 17:00:00,Returned,Wrong Item,89.14
18868,4273,2022-02-25 03:00:00,Returned,Damaged,126.17
18871,1727,2022-02-25 06:00:00,Returned,Late Delivery,57.58
18899,1447,2022-02-26 10:00:00,Returned,Damaged,81.23
18922,2120,2022-02-27 09:00:00,Returned,Customer Dissatisfaction,51.16
18924,8039,2022-02-27 11:00:00,Returned,Customer Dissatisfaction,184.0
18961,1277,2022-03-01 00:00:00,Returned,Damaged,106.51
18977,5734,2022-03-01 16:00:00,Returned,Customer Dissatisfaction,160.66
18983,8655,2022-03-01 22:00:00,Returned,Customer Dissatisfaction,81.76
18994,9665,2022-03-02 09:00:00,Returned,Damaged,43.92
19006,8342,2022-03-02 21:00:00,Returned,Late Delivery,29.48
19007,677,2022-03-02 22:00:00,Returned,Customer Dissatisfaction,192.13
19010,7824,2022-03-03 01:00:00,Returned,Wrong Item,30.3
19054,461,2022-03-04 21:00:00,Returned,Late Delivery,27.51
19079,7292,2022-03-05 22:00:00,Returned,Late Delivery,160.78
19089,2998,2022-03-06 08:00:00,Returned,Wrong Item,136.19
19108,4850,2022-03-07 03:00:00,Returned,Wrong Item,102.9
19126,4838,2022-03-07 21:00:00,Returned,Late Delivery,183.36
19140,828,2022-03-08 11:00:00,Returned,Wrong Item,146.53
19150,8437,2022-03-08 21:00:00,Returned,Wrong Item,56.94
19152,9415,2022-03-08 23:00:00,Returned,Late Delivery,7.64
19157,2654,2022-03-09 04:00:00,Returned,Damaged,108.2
19158,6748,2022-03-09 05:00:00,Returned,Late Delivery,157.04
19176,2848,2022-03-09 23:00:00,Returned,Damaged,161.84
19188,1491,2022-03-10 11:00:00,Returned,Customer Dissatisfaction,77.82
19204,3938,2022-03-11 03:00:00,Returned,Wrong Item,174.64
19215,8589,2022-03-11 14:00:00,Returned,Damaged,196.48
19218,7507,2022-03-11 17:00:00,Returned,Customer Dissatisfaction,195.76
19238,7605,2022-03-12 13:00:00,Returned,Late Delivery,28.26
19243,6315,2022-03-12 18:00:00,Returned,Wrong Item,58.48
19244,5945,2022-03-12 19:00:00,Returned,Damaged,159.51
19257,1869,2022-03-13 08:00:00,Returned,Damaged,137.26
19268,885,2022-03-13 19:00:00,Returned,Wrong Item,192.78
19284,541,2022-03-14 11:00:00,Returned,Damaged,40.52
19292,9595,2022-03-14 19:00:00,Returned,Customer Dissatisfaction,67.96
19295,6571,2022-03-14 22:00:00,Returned,Damaged,95.49
