order_id,user_id,order_date,status
19354,5438,2022-03-17 09:00:00,Cancelled
19355,793,2022-03-17 10:00:00,Completed
19356,4092,2022-03-17 11:00:00,Cancelled
19357,3931,2022-03-17 12:00:00,Completed
19358,6564,2022-03-17 13:00:00,Completed
19359,7421,2022-03-17 14:00:00,Completed
19360,7426,2022-03-17 15:00:00,Completed
19361,6782,2022-03-17 16:00:00,Completed
19362,6291,2022-03-17 17:00:00,Cancelled
19363,5955,2022-03-17 18:00:00,Completed
19364,4723,2022-03-17 19:00:00,Completed
19365,5013,2022-03-17 20:00:00,Completed
19366,3831,2022-03-17 21:00:00,Completed
19367,9111,2022-03-17 22:00:00,Completed
19368,3066,2022-03-17 23:00:00,Completed
19369,7339,2022-03-18 00:00:00,Returned
19370,8802,2022-03-18 01:00:00,Completed
19371,4557,2022-03-18 02:00:00,Cancelled
19372,2819,2022-03-18 03:00:00,Completed
19373,8624,2022-03-18 04:00:00,Completed
19374,7338,2022-03-18 05:00:00,Completed
19375,9329,2022-03-18 06:00:00,Completed
19376,9603,2022-03-18 07:00:00,Completed
19377,3546,2022-03-18 08:00:00,Completed
19378,1107,2022-03-18 09:00:00,Completed
19379,2852,2022-03-18 10:00:00,Completed
19380,1904,2022-03-18 11:00:00,Returned
19381,6809,2022-03-18 12:00:00,Completed
19382,5499,2022-03-18 13:00:00,Completed
19383,6629,2022-03-18 14:00:00,Completed
19384,7078,2022-03-18 15:00:00,Completed
19385,6665,2022-03-18 16:00:00,Completed
19386,960,2022-03-18 17:00:00,Completed
19387,885,2022-03-18 18:00:00,Completed
19388,7154,2022-03-18 19:00:00,Completed
19389,1258,2022-03-18 20:00:00,Completed
19390,2303,2022-03-18 21:00:00,Completed
19391,7971,2022-03-18 22:00:00,Completed
19392,3690,2022-03-18 23:00:00,Completed
19393,1615,2022-03-19 00:00:00,Completed
19394,8069,2022-03-19 01:00:00,Cancelled
19395,7607,2022-03-19 02:00:00,Completed
19396,1085,2022-03-19 03:00:00,Completed
19397,7192,2022-03-19 04:00:00,Completed
19398,4677,2022-03-19 05:00:00,Cancelled
19399,8239,2022-03-19 06:00:00,Completed
19400,2250,2022-03-19 07:00:00,Completed
19401,6086,2022-03-19 08:00:00,Cancelled
19402,4801,2022-03-19 09:00:00,Completed
19403,2229,2022-03-19 10:00:00,Returned
19404,6885,2022-03-19 11:00:00,Completed
19405,868,2022-03-19 12:00:00,Returned
19406,5346,2022-03-19 13:00:00,Completed
19407,1703,2022-03-19 14:00:00,Completed
19408,4763,2022-03-19 15:00:00,Cancelled
19409,7905,2022-03-19 16:00:00,Completed
19410,873,2022-03-19 17:00:00,Completed
19411,1155,2022-03-19 18:00:00,Completed
19412,1172,2022-03-19 19:00:00,Completed
19413,7279,2022-03-19 20:00:00,Completed
19414,2679,2022-03-19 21:00:00,Completed
19415,2574,2022-03-19 22:00:00,Completed
19416,2460,2022-03-19 23:00:00,Completed
19417,9050,2022-03-20 00:00:00,Completed
19418,4475,2022-03-20 01:00:00,Completed
19419,6088,2022-03-20 02:00:00,Cancelled
19420,7218,2022-03-20 03:00:00,Completed
19421,4573,2022-03-20 04:00:00,Completed
19422,7348,2022-03-20 05:00:00,Completed
19423,5854,2022-03-20 06:00:00,Returned
19424,2602,2022-03-20 07:00:00,Cancelled
19425,2174,2022-03-20 08:00:00,Completed
19426,2351,2022-03-20 09:00:00,Cancelled
19427,9438,2022-03-20 10:00:00,Completed
19428,8301,2022-03-20 11:00:00,Completed
19429,5665,2022-03-20 12:00:00,Returned
19430,3440,2022-03-20 13:00:00,Cancelled
19431,5065,2022-03-20 14:00:00,Completed
19432,2667,2022-03-20 15:00:00,Completed
19433,6380,2022-03-20 16:00:00,Completed
19434,9526,2022-03-20 17:00:00,Returned
19435,5352,2022-03-20 18:00:00,Cancelled
19436,6254,2022-03-20 19:00:00,Completed
19437,8552,2022-03-20 20:00:00,Cancelled
19438,6626,2022-03-20 21:00:00,Returned
19439,5132,2022-03-20 22:00:00,Completed
19440,4755,2022-03-20 23:00:00,Completed
19441,8527,2022-03-21 00:00:00,Returned
19442,8131,2022-03-21 01:00:00,Completed
19443,4365,2022-03-21 02:00:00,Completed
19444,8926,2022-03-21 03:00:00,Cancelled
19445,3159,2022-03-21 04:00:00,Completed
19446,122,2022-03-21 05:00:00,Completed
19447,186,2022-03-21 06:00:00,Cancelled
19448,1146,2022-03-21 07:00:00,Cancelled
19449,484,2022-03-21 08:00:00,Completed
19450,5596,2022-03-21 09:00:00,Returned
19451,1104,2022-03-21 10:00:00,Completed
19452,5938,2022-03-21 11:00:00,Returned
19453,9486,2022-03-21 12:00:00,Completed
19454,2037,2022-03-21 13:00:00,Completed
19455,6906,2022-03-21 14:00:00,Completed
19456,2694,2022-03-21 15:00:00,Completed
19457,1485,2022-03-21 16:00:00,Completed
19458,7665,2022-03-21 17:00:00,Completed
19459,7397,2022-03-21 18:00:00,Completed
19460,7667,2022-03-21 19:00:00,Completed
19461,2916,2022-03-21 20:00:00,Completed
19462,2259,2022-03-21 21:00:00,Returned
19463,2851,2022-03-21 22:00:00,Completed
19464,4511,2022-03-21 23:00:00,Completed
19465,987,2022-03-22 00:00:00,Completed
19466,8786,2022-03-22 01:00:00,Completed
19467,7739,2022-03-22 02:00:00,Completed
19468,5508,2022-03-22 03:00:00,Completed
19469,4257,2022-03-22 04:00:00,Completed
19470,5323,2022-03-22 05:00:00,Completed
19471,8052,2022-03-22 06:00:00,Completed
19472,9289,2022-03-22 07:00:00,Completed
19473,9117,2022-03-22 08:00:00,Completed
19474,6479,2022-03-22 09:00:00,Completed
19475,5456,2022-03-22 10:00:00,Completed
19476,7302,2022-03-22 11:00:00,Completed
19477,2693,2022-03-22 12:00:00,Returned
19478,989,2022-03-22 13:00:00,Completed
19479,2826,2022-03-22 14:00:00,Completed
19480,2442,2022-03-22 15:00:00,Cancelled
19481,9644,2022-03-22 16:00:00,Completed
19482,88,2022-03-22 17:00:00,Completed
19483,7775,2022-03-22 18:00:00,Completed
19484,1186,2022-03-22 19:00:00,Returned
19485,375,2022-03-22 20:00:00,Cancelled
19486,5482,2022-03-22 21:00:00,Completed
19487,9637,2022-03-22 22:00:00,Completed
19488,7080,2022-03-22 23:00:00,Completed
19489,1747,2022-03-23 00:00:00,Returned
19490,4581,2022-03-23 01:00:00,Returned
19491,105,2022-03-23 02:00:00,Completed
19492,439,2022-03-23 03:00:00,Completed
19493,937,2022-03-23 04:00:00,Completed
19494,6626,2022-03-23 05:00:00,Completed
19495,6845,2022-03-23 06:00:00,Completed
19496,6997,2022-03-23 07:00:00,Completed
19497,4820,2022-03-23 08:00:00,Completed
19498,3077,2022-03-23 09:00:00,Cancelled
19499,6274,2022-03-23 10:00:00,Completed
19500,1656,2022-03-23 11:00:00,Completed
19501,5188,2022-03-23 12:00:00,Completed
19502,6626,2022-03-23 13:00:00,Cancelled
19503,5791,2022-03-23 14:00:00,Completed
19504,5192,2022-03-23 15:00:00,Cancelled
19505,3126,2022-03-23 16:00:00,Completed
19506,6749,2022-03-23 17:00:00,Cancelled
19507,5976,2022-03-23 18:00:00,Returned
19508,9440,2022-03-23 19:00:00,Cancelled
19509,6605,2022-03-23 20:00:00,Completed
19510,6136,2022-03-23 21:00:00,Cancelled
19511,8308,2022-03-23 22:00:00,Cancelled
19512,4224,2022-03-23 23:00:00,Completed
19513,8023,2022-03-24 00:00:00,Completed
19514,1567,2022-03-24 01:00:00,Completed
19515,948,2022-03-24 02:00:00,Completed
19516,6159,2022-03-24 03:00:00,Completed
19517,7355,2022-03-24 04:00:00,Completed
19518,1630,2022-03-24 05:00:00,Completed
19519,730,2022-03-24 06:00:00,Cancelled
19520,9773,2022-03-24 07:00:00,Completed
19521,5654,2022-03-24 08:00:00,Completed
19522,3701,2022-03-24 09:00:00,Completed
19523,5282,2022-03-24 10:00:00,Returned
19524,8571,2022-03-24 11:00:00,Cancelled
19525,9645,2022-03-24 12:00:00,Completed
19526,4943,2022-03-24 13:00:00,Cancelled
19527,521,2022-03-24 14:00:00,Completed
19528,9420,2022-03-24 15:00:00,Cancelled
19529,2010,2022-03-24 16:00:00,Completed
19530,1703,2022-03-24 17:00:00,Completed
19531,1629,2022-03-24 18:00:00,Cancelled
19532,7294,2022-03-24 19:00:00,Completed
19533,6340,2022-03-24 20:00:00,Completed
19534,7248,2022-03-24 21:00:00,Cancelled
19535,4924,2022-03-24 22:00:00,Completed
19536,1943,2022-03-24 23:00:00,Cancelled
19537,788,2022-03-25 00:00:00,Completed
19538,5594,2022-03-25 01:00:00,Completed
19539,9378,2022-03-25 02:00:00,Cancelled
19540,4240,2022-03-25 03:00:00,Completed
19541,6541,2022-03-25 04:00:00,Cancelled
19542,7483,2022-03-25 05:00:00,Completed
19543,3942,2022-03-25 06:00:00,Completed
19544,6601,2022-03-25 07:00:00,Completed
19545,7488,2022-03-25 08:00:00,Cancelled
19546,3397,2022-03-25 09:00:00,Completed
19547,3628,2022-03-25 10:00:00,Completed
19548,7657,2022-03-25 11:00:00,Completed
19549,4974,2022-03-25 12:00:00,Cancelled
19550,6871,2022-03-25 13:00:00,Completed
19551,7676,2022-03-25 14:00:00,Cancelled
19552,9813,2022-03-25 15:00:00,Completed
19553,3937,2022-03-25 16:00:00,Completed
19554,787,2022-03-25 17:00:00,Completed
19555,5493,2022-03-25 18:00:00,Cancelled
19556,4962,2022-03-25 19:00:00,Completed
19557,781,2022-03-25 20:00:00,Completed
19558,8950,2022-03-25 21:00:00,Completed
19559,2398,2022-03-25 22:00:00,Completed
19560,5013,2022-03-25 23:00:00,Completed
19561,4605,2022-03-26 00:00:00,Completed
19562,4258,2022-03-26 01:00:00,Cancelled
19563,4506,2022-03-26 02:00:00,Completed
19564,6578,2022-03-26 03:00:00,Completed
19565,840,2022-03-26 04:00:00,Cancelled
19566,2060,2022-03-26 05:00:00,Completed
19567,8640,2022-03-26 06:00:00,Completed
19568,3545,2022-03-26 07:00:00,Cancelled
19569,6948,2022-03-26 08:00:00,Completed
19570,7925,2022-03-26 09:00:00,Completed
19571,3575,2022-03-26 10:00:00,Completed
19572,4948,2022-03-26 11:00:00,Completed
19573,1934,2022-03-26 12:00:00,Completed
19574,9140,2022-03-26 13:00:00,Cancelled
19575,1313,2022-03-26 14:00:00,Completed
19576,226,2022-03-26 15:00:00,Completed
19577,1553,2022-03-26 16:00:00,Completed
19578,687,2022-03-26 17:00:00,Completed
19579,4290,2022-03-26 18:00:00,Completed
19580,8157,2022-03-26 19:00:00,Returned
19581,9032,2022-03-26 20:00:00,Completed
19582,5033,2022-03-26 21:00:00,Returned
19583,2886,2022-03-26 22:00:00,Completed
19584,520,2022-03-26 23:00:00,Completed
19585,9764,2022-03-27 00:00:00,Completed
19586,3817,2022-03-27 01:00:00,Completed
19587,3544,2022-03-27 02:00:00,Completed
19588,1999,2022-03-27 03:00:00,Completed
19589,527,2022-03-27 04:00:00,Completed
19590,869,2022-03-27 05:00:00,Completed
19591,2335,2022-03-27 06:00:00,Cancelled
19592,8026,2022-03-27 07:00:00,Completed
19593,1142,2022-03-27 08:00:00,Completed
19594,8097,2022-03-27 09:00:00,Completed
19595,3976,2022-03-27 10:00:00,Completed
19596,5056,2022-03-27 11:00:00,Cancelled
19597,7600,2022-03-27 12:00:00,Completed
19598,8475,2022-03-27 13:00:00,Completed
19599,3156,2022-03-27 14:00:00,Completed
19600,3118,2022-03-27 15:00:00,Completed
19601,8450,2022-03-27 16:00:00,Completed
19602,2028,2022-03-27 17:00:00,Completed
19603,2414,2022-03-27 18:00:00,Completed
19604,5057,2022-03-27 19:00:00,Completed
19605,2844,2022-03-27 20:00:00,Completed
19606,9433,2022-03-27 21:00:00,Completed
19607,7495,2022-03-27 22:00:00,Completed
19608,8902,2022-03-27 23:00:00,Cancelled
19609,8081,2022-03-28 00:00:00,Completed
19610,3166,2022-03-28 01:00:00,Completed
19611,1684,2022-03-28 02:00:00,Cancelled
19612,2318,2022-03-28 03:00:00,Completed
19613,2886,2022-03-28 04:00:00,Cancelled
19614,7143,2022-03-28 05:00:00,Completed
19615,6044,2022-03-28 06:00:00,Completed
19616,1817,2022-03-28 07:00:00,Completed
19617,2641,2022-03-28 08:00:00,Completed
19618,9143,2022-03-28 09:00:00,Cancelled
19619,8581,2022-03-28 10:00:00,Returned
19620,1292,2022-03-28 11:00:00,Cancelled
19621,6649,2022-03-28 12:00:00,Completed
19622,6501,2022-03-28 13:00:00,Cancelled
19623,6748,2022-03-28 14:00:00,Completed
19624,6266,2022-03-28 15:00:00,Returned
19625,2938,2022-03-28 16:00:00,Completed
19626,1144,2022-03-28 17:00:00,Completed
19627,6472,2022-03-28 18:00:00,Completed
19628,5462,2022-03-28 19:00:00,Completed
19629,6103,2022-03-28 20:00:00,Cancelled
19630,4445,2022-03-28 21:00:00,Completed
19631,4439,2022-03-28 22:00:00,Returned
19632,8823,2022-03-28 23:00:00,Completed
19633,8688,2022-03-29 00:00:00,Cancelled
19634,7511,2022-03-29 01:00:00,Completed
19635,3301,2022-03-29 02:00:00,Completed
19636,9585,2022-03-29 03:00:00,Cancelled
19637,7073,2022-03-29 04:00:00,Returned
19638,5393,2022-03-29 05:00:00,Completed
19639,8337,2022-03-29 06:00:00,Cancelled
19640,9858,2022-03-29 07:00:00,Completed
19641,5695,2022-03-29 08:00:00,Returned
19642,3115,2022-03-29 09:00:00,Completed
19643,9635,2022-03-29 10:00:00,Completed
19644,4716,2022-03-29 11:00:00,Completed
19645,4545,2022-03-29 12:00:00,Completed
19646,6859,2022-03-29 13:00:00,Completed
19647,3484,2022-03-29 14:00:00,Cancelled
19648,8156,2022-03-29 15:00:00,Completed
19649,5560,2022-03-29 16:00:00,Returned
19650,9691,2022-03-29 17:00:00,Completed
19651,8599,2022-03-29 18:00:00,Cancelled
19652,3277,2022-03-29 19:00:00,Completed
19653,6631,2022-03-29 20:00:00,Cancelled
19654,6541,2022-03-29 21:00:00,Completed
19655,1171,2022-03-29 22:00:00,Completed
19656,1973,2022-03-29 23:00:00,Completed
19657,9765,2022-03-30 00:00:00,Completed
19658,4808,2022-03-30 01:00:00,Completed
19659,8669,2022-03-30 02:00:00,Completed
19660,9323,2022-03-30 03:00:00,Completed
19661,9688,2022-03-30 04:00:00,Completed
19662,8590,2022-03-30 05:00:00,Returned
19663,5802,2022-03-30 06:00:00,Completed
19664,7593,2022-03-30 07:00:00,Completed
19665,730,2022-03-30 08:00:00,Completed
19666,2229,2022-03-30 09:00:00,Completed
19667,5825,2022-03-30 10:00:00,Completed
19668,6168,2022-03-30 11:00:00,Completed
19669,8456,2022-03-30 12:00:00,Returned
19670,3642,2022-03-30 13:00:00,Completed
19671,3548,2022-03-30 14:00:00,Completed
19672,2139,2022-03-30 15:00:00,Cancelled
19673,3544,2022-03-30 16:00:00,Completed
19674,5567,2022-03-30 17:00:00,Cancelled
19675,4069,2022-03-30 18:00:00,Completed
19676,5317,2022-03-30 19:00:00,Completed
19677,2451,2022-03-30 20:00:00,Completed
19678,3672,2022-03-30 21:00:00,Completed
19679,4733,2022-03-30 22:00:00,Completed
19680,855,2022-03-30 23:00:00,Cancelled
19681,6708,2022-03-31 00:00:00,Completed
19682,7539,2022-03-31 01:00:00,Cancelled
19683,1270,2022-03-31 02:00:00,Completed
19684,9191,2022-03-31 03:00:00,Completed
19685,6876,2022-03-31 04:00:00,Cancelled
19686,9405,2022-03-31 05:00:00,Completed
19687,4882,2022-03-31 06:00:00,Completed
19688,1282,2022-03-31 07:00:00,Completed
19689,7375,2022-03-31 08:00:00,Completed
19690,7451,2022-03-31 09:00:00,Completed
19691,1094,2022-03-31 10:00:00,Returned
19692,7481,2022-03-31 11:00:00,Completed
19693,8777,2022-03-31 12:00:00,Returned
19694,450,2022-03-31 13:00:00,Completed
19695,4306,2022-03-31 14:00:00,Cancelled
19696,2408,2022-03-31 15:00:00,Completed
19697,6377,2022-03-31 16:00:00,Returned
19698,7127,2022-03-31 17:00:00,Completed
19699,6847,2022-03-31 18:00:00,Completed
19700,9615,2022-03-31 19:00:00,Returned
19701,7179,2022-03-31 20:00:00,Completed
19702,8720,2022-03-31 21:00:00,Completed
19703,2263,2022-03-31 22:00:00,Completed
19704,611,2022-03-31 23:00:00,Completed
19705,8060,2022-04-01 00:00:00,Returned
19706,4955,2022-04-01 01:00:00,Completed
19707,2545,2022-04-01 02:00:00,Returned
19708,673,2022-04-01 03:00:00,Cancelled
19709,9434,2022-04-01 04:00:00,Completed
19710,1085,2022-04-01 05:00:00,Completed
19711,6661,2022-04-01 06:00:00,Completed
19712,690,2022-04-01 07:00:00,Completed
19713,676,2022-04-01 08:00:00,Completed
19714,7911,2022-04-01 09:00:00,Cancelled
19715,7861,2022-04-01 10:00:00,Cancelled
19716,218,2022-04-01 11:00:00,Completed
19717,3134,2022-04-01 12:00:00,Completed
19718,3533,2022-04-01 13:00:00,Completed
19719,8911,2022-04-01 14:00:00,Completed
19720,6818,2022-04-01 15:00:00,Returned
19721,5187,2022-04-01 16:00:00,Cancelled
19722,5686,2022-04-01 17:00:00,Completed
19723,7330,2022-04-01 18:00:00,Completed
19724,5761,2022-04-01 19:00:00,Completed
19725,8156,2022-04-01 20:00:00,Completed
19726,6592,2022-04-01 21:00:00,Completed
19727,4616,2022-04-01 22:00:00,Completed
19728,9231,2022-04-01 23:00:00,Cancelled
19729,8289,2022-04-02 00:00:00,Returned
19730,5694,2022-04-02 01:00:00,Returned
19731,7830,2022-04-02 02:00:00,Completed
19732,4697,2022-04-02 03:00:00,Cancelled
19733,7283,2022-04-02 04:00:00,Cancelled
19734,7168,2022-04-02 05:00:00,Completed
19735,7380,2022-04-02 06:00:00,Completed
19736,5351,2022-04-02 07:00:00,Cancelled
19737,5483,2022-04-02 08:00:00,Completed
19738,7612,2022-04-02 09:00:00,Returned
19739,3385,2022-04-02 10:00:00,Completed
19740,9401,2022-04-02 11:00:00,Completed
19741,1385,2022-04-02 12:00:00,Completed
19742,6681,2022-04-02 13:00:00,Completed
19743,2381,2022-04-02 14:00:00,Cancelled
19744,8766,2022-04-02 15:00:00,Completed
19745,1369,2022-04-02 16:00:00,Completed
19746,1908,2022-04-02 17:00:00,Cancelled
19747,1130,2022-04-02 18:00:00,Completed
19748,2611,2022-04-02 19:00:00,Completed
19749,3717,2022-04-02 20:00:00,Completed
19750,768,2022-04-02 21:00:00,Cancelled
19751,2238,2022-04-02 22:00:00,Cancelled
19752,7929,2022-04-02 23:00:00,Completed
19753,3655,2022-04-03 00:00:00,Cancelled
19754,9426,2022-04-03 01:00:00,Completed
19755,9112,2022-04-03 02:00:00,Cancelled
19756,737,2022-04-03 03:00:00,Cancelled
19757,7738,2022-04-03 04:00:00,Cancelled
19758,2497,2022-04-03 05:00:00,Cancelled
19759,6807,2022-04-03 06:00:00,Cancelled
19760,2968,2022-04-03 07:00:00,Completed
19761,5991,2022-04-03 08:00:00,Completed
19762,7604,2022-04-03 09:00:00,Completed
19763,2774,2022-04-03 10:00:00,Completed
19764,7171,2022-04-03 11:00:00,Completed
19765,4855,2022-04-03 12:00:00,Returned
19766,2874,2022-04-03 13:00:00,Completed
19767,7340,2022-04-03 14:00:00,Completed
19768,6288,2022-04-03 15:00:00,Completed
19769,3001,2022-04-03 16:00:00,Completed
19770,1021,2022-04-03 17:00:00,Completed
19771,552,2022-04-03 18:00:00,Completed
19772,8973,2022-04-03 19:00:00,Cancelled
19773,113,2022-04-03 20:00:00,Completed
19774,2879,2022-04-03 21:00:00,Completed
19775,4702,2022-04-03 22:00:00,Cancelled
19776,6167,2022-04-03 23:00:00,Cancelled
19777,1302,2022-04-04 00:00:00,Completed
19778,430,2022-04-04 01:00:00,Cancelled
19779,1736,2022-04-04 02:00:00,Returned
19780,8350,2022-04-04 03:00:00,Returned
19781,8311,2022-04-04 04:00:00,Completed
19782,1977,2022-04-04 05:00:00,Completed
19783,4259,2022-04-04 06:00:00,Completed
19784,6537,2022-04-04 07:00:00,Completed
19785,7604,2022-04-04 08:00:00,Cancelled
19786,6745,2022-04-04 09:00:00,Completed
19787,7955,2022-04-04 10:00:00,Completed
19788,9240,2022-04-04 11:00:00,Completed
19789,4048,2022-04-04 12:00:00,Completed
19790,1982,2022-04-04 13:00:00,Completed
19791,9960,2022-04-04 14:00:00,Completed
19792,9427,2022-04-04 15:00:00,Returned
19793,2084,2022-04-04 16:00:00,Completed
19794,9636,2022-04-04 17:00:00,Completed
19795,2023,2022-04-04 18:00:00,Returned
19796,7477,2022-04-04 19:00:00,Returned
19797,7497,2022-04-04 20:00:00,Cancelled
19798,1289,2022-04-04 21:00:00,Completed
19799,8370,2022-04-04 22:00:00,Completed
19800,4590,2022-04-04 23:00:00,Completed
19801,3594,2022-04-05 00:00:00,Cancelled
19802,8983,2022-04-05 01:00:00,Completed
19803,4018,2022-04-05 02:00:00,Returned
19804,3534,2022-04-05 03:00:00,Completed
19805,2711,2022-04-05 04:00:00,Cancelled
19806,1908,2022-04-05 05:00:00,Completed
19807,1091,2022-04-05 06:00:00,Completed
19808,3152,2022-04-05 07:00:00,Completed
19809,6782,2022-04-05 08:00:00,Completed
19810,5838,2022-04-05 09:00:00,Cancelled
19811,5719,2022-04-05 10:00:00,Completed
19812,7385,2022-04-05 11:00:00,Completed
19813,9000,2022-04-05 12:00:00,Completed
19814,7561,2022-04-05 13:00:00,Completed
19815,1249,2022-04-05 14:00:00,Completed
19816,1955,2022-04-05 15:00:00,Returned
19817,6906,2022-04-05 16:00:00,Completed
19818,6074,2022-04-05 17:00:00,Completed
19819,900,2022-04-05 18:00:00,Cancelled
19820,3128,2022-04-05 19:00:00,Returned
19821,1406,2022-04-05 20:00:00,Completed
19822,220,2022-04-05 21:00:00,Completed
19823,636,2022-04-05 22:00:00,Completed
19824,5686,2022-04-05 23:00:00,Completed
19825,8058,2022-04-06 00:00:00,Cancelled
19826,1259,2022-04-06 01:00:00,Completed
19827,9813,2022-04-06 02:00:00,Completed
19828,1102,2022-04-06 03:00:00,Completed
19829,9385,2022-04-06 04:00:00,Cancelled
19830,9996,2022-04-06 05:00:00,Completed
19831,2449,2022-04-06 06:00:00,Completed
19832,8328,2022-04-06 07:00:00,Completed
19833,4275,2022-04-06 08:00:00,Completed
19834,2989,2022-04-06 09:00:00,Completed
19835,634,2022-04-06 10:00:00,Completed
19836,3312,2022-04-06 11:00:00,Returned
19837,2323,2022-04-06 12:00:00,Cancelled
19838,5918,2022-04-06 13:00:00,Completed
19839,8505,2022-04-06 14:00:00,Completed
19840,9672,2022-04-06 15:00:00,Completed
19841,6365,2022-04-06 16:00:00,Completed
19842,9673,2022-04-06 17:00:00,Completed
19843,9715,2022-04-06 18:00:00,Completed
19844,5299,2022-04-06 19:00:00,Completed
19845,311,2022-04-06 20:00:00,Returned
19846,6414,2022-04-06 21:00:00,Completed
19847,9798,2022-04-06 22:00:00,Completed
19848,8062,2022-04-06 23:00:00,Completed
19849,6557,2022-04-07 00:00:00,Completed
19850,5897,2022-04-07 01:00:00,Completed
19851,4840,2022-04-07 02:00:00,Cancelled
19852,8976,2022-04-07 03:00:00,Completed
19853,8630,2022-04-07 04:00:00,Completed
19854,125,2022-04-07 05:00:00,Cancelled
19855,8843,2022-04-07 06:00:00,Completed
19856,1858,2022-04-07 07:00:00,Completed
19857,903,2022-04-07 08:00:00,Cancelled
19858,5130,2022-04-07 09:00:00,Completed
19859,5840,2022-04-07 10:00:00,Cancelled
19860,1472,2022-04-07 11:00:00,Completed
19861,2056,2022-04-07 12:00:00,Completed
19862,7440,2022-04-07 13:00:00,Completed
19863,1180,2022-04-07 14:00:00,Completed
19864,8196,2022-04-07 15:00:00,Returned
19865,3463,2022-04-07 16:00:00,Completed
19866,8741,2022-04-07 17:00:00,Returned
19867,5785,2022-04-07 18:00:00,Returned
19868,5601,2022-04-07 19:00:00,Completed
19869,9940,2022-04-07 20:00:00,Completed
19870,7385,2022-04-07 21:00:00,Completed
19871,6343,2022-04-07 22:00:00,Completed
19872,6599,2022-04-07 23:00:00,Completed
19873,5061,2022-04-08 00:00:00,Completed
19874,4311,2022-04-08 01:00:00,Completed
19875,6234,2022-04-08 02:00:00,Cancelled
19876,4774,2022-04-08 03:00:00,Cancelled
19877,1697,2022-04-08 04:00:00,Completed
19878,7441,2022-04-08 05:00:00,Completed
19879,5249,2022-04-08 06:00:00,Completed
19880,7165,2022-04-08 07:00:00,Completed
19881,8982,2022-04-08 08:00:00,Completed
19882,7162,2022-04-08 09:00:00,Completed
19883,6201,2022-04-08 10:00:00,Completed
19884,5848,2022-04-08 11:00:00,Completed
19885,2,2022-04-08 12:00:00,Completed
19886,7245,2022-04-08 13:00:00,Cancelled
19887,708,2022-04-08 14:00:00,Completed
19888,6470,2022-04-08 15:00:00,Cancelled
19889,1234,2022-04-08 16:00:00,Completed
19890,585,2022-04-08 17:00:00,Completed
19891,2357,2022-04-08 18:00:00,Completed
19892,9498,2022-04-08 19:00:00,Completed
19893,7702,2022-04-08 20:00:00,Completed
19894,7242,2022-04-08 21:00:00,Returned
19895,6166,2022-04-08 22:00:00,Cancelled
19896,7512,2022-04-08 23:00:00,Completed
19897,3306,2022-04-09 00:00:00,Completed
19898,6780,2022-04-09 01:00:00,Completed
19899,5678,2022-04-09 02:00:00,Cancelled
19900,6872,2022-04-09 03:00:00,Completed
19901,1708,2022-04-09 04:00:00,Completed
19902,8980,2022-04-09 05:00:00,Completed
19903,2950,2022-04-09 06:00:00,Returned
19904,8910,2022-04-09 07:00:00,Completed
19905,4288,2022-04-09 08:00:00,Returned
19906,5756,2022-04-09 09:00:00,Cancelled
19907,3376,2022-04-09 10:00:00,Returned
19908,4078,2022-04-09 11:00:00,Cancelled
19909,4619,2022-04-09 12:00:00,Completed
19910,7744,2022-04-09 13:00:00,Returned
19911,1347,2022-04-09 14:00:00,Completed
19912,1988,2022-04-09 15:00:00,Cancelled
19913,3577,2022-04-09 16:00:00,Completed
19914,8800,2022-04-09 17:00:00,Completed
19915,5083,2022-04-09 18:00:00,Completed
19916,3114,2022-04-09 19:00:00,Completed
19917,6846,2022-04-09 20:00:00,Cancelled
19918,7546,2022-04-09 21:00:00,Returned
19919,1804,2022-04-09 22:00:00,Completed
19920,3891,2022-04-09 23:00:00,Completed
19921,1978,2022-04-10 00:00:00,Completed
19922,3215,2022-04-10 01:00:00,Completed
19923,4455,2022-04-10 02:00:00,Completed
19924,8909,2022-04-10 03:00:00,Completed
19925,8750,2022-04-10 04:00:00,Completed
19926,9452,2022-04-10 05:00:00,Cancelled
19927,4880,2022-04-10 06:00:00,Completed
19928,9301,2022-04-10 07:00:00,Returned
19929,9294,2022-04-10 08:00:00,Cancelled
19930,4518,2022-04-10 09:00:00,Completed
19931,6808,2022-04-10 10:00:00,Completed
19932,6100,2022-04-10 11:00:00,Completed
19933,7366,2022-04-10 12:00:00,Returned
19934,1571,2022-04-10 13:00:00,Completed
19935,1485,2022-04-10 14:00:00,Cancelled
19936,9208,2022-04-10 15:00:00,Completed
19937,203,2022-04-10 16:00:00,Completed
19938,5083,2022-04-10 17:00:00,Completed
19939,5704,2022-04-10 18:00:00,Returned
19940,6338,2022-04-10 19:00:00,Completed
19941,5341,2022-04-10 20:00:00,Completed
19942,9490,2022-04-10 21:00:00,Completed
19943,4756,2022-04-10 22:00:00,Completed
19944,1596,2022-04-10 23:00:00,Returned
19945,8725,2022-04-11 00:00:00,Cancelled
19946,2075,2022-04-11 01:00:00,Completed
19947,8308,2022-04-11 02:00:00,Completed
19948,6925,2022-04-11 03:00:00,Cancelled
19949,9748,2022-04-11 04:00:00,Returned
19950,940,2022-04-11 05:00:00,Completed
19951,1022,2022-04-11 06:00:00,Completed
19952,9809,2022-04-11 07:00:00,Cancelled
19953,2712,2022-04-11 08:00:00,Completed
