order_id,product_id,quantity,unit_price,total_price
13392,19,4,277.49,1109.96
13393,18,2,299.91,599.82
13394,18,2,299.91,599.82
13395,2,2,215.84,431.68
13395,14,3,68.47,205.41
13395,27,2,231.99,463.98
13396,16,2,198.73,397.46
13396,28,1,93.59,93.59
13396,20,3,380.42,1141.26
13397,20,1,380.42,380.42
13397,11,4,471.73,1886.92
13398,8,2,468.14,936.28
13398,7,1,77.21,77.21
13398,25,3,361.41,1084.23
13399,13,4,73.17,292.68
13399,15,2,234.0,468.0
13399,5,4,108.06,432.24
13399,27,3,231.99,695.97
13400,12,1,211.85,211.85
13401,27,3,231.99,695.97
13402,26,4,453.26,1813.04
13403,11,2,471.73,943.46
13403,9,3,494.58,1483.74
13403,2,1,215.84,215.84
13404,8,2,468.14,936.28
13404,21,1,120.53,120.53
13405,4,3,64.14,192.42
13405,23,4,374.81,1499.24
13406,3,1,192.07,192.07
13407,18,4,299.91,1199.64
13407,10,4,457.75,1831.0
13407,6,2,73.81,147.62
13407,14,4,68.47,273.88
13408,21,2,120.53,241.06
13408,28,1,93.59,93.59
13409,7,4,77.21,308.84
13409,3,1,192.07,192.07
13409,8,2,468.14,936.28
13410,21,4,120.53,482.12
13411,15,1,234.0,234.0
13411,27,1,231.99,231.99
13411,10,3,457.75,1373.25
13412,18,1,299.91,299.91
13413,11,2,471.73,943.46
13413,9,4,494.58,1978.32
13414,17,3,415.55,1246.65
13415,18,1,299.91,299.91
13416,17,1,415.55,415.55
13417,14,3,68.47,205.41
13418,26,1,453.26,453.26
13419,22,2,248.4,496.8
13420,2,1,215.84,215.84
13421,28,1,93.59,93.59
13421,10,3,457.75,1373.25
13421,9,4,494.58,1978.32
13422,14,4,68.47,273.88
13422,2,1,215.84,215.84
13423,23,2,374.81,749.62
13424,7,1,77.21,77.21
13425,7,2,77.21,154.42
13425,5,3,108.06,324.18
13426,8,4,468.14,1872.56
13427,16,2,198.73,397.46
13427,1,4,199.87,799.48
13428,16,2,198.73,397.46
13429,9,4,494.58,1978.32
13430,14,4,68.47,273.88
13430,20,3,380.42,1141.26
13431,28,3,93.59,280.77
13432,23,2,374.81,749.62
13432,5,3,108.06,324.18
13433,2,3,215.84,647.52
13433,15,1,234.0,234.0
13433,19,1,277.49,277.49
13434,14,2,68.47,136.94
13434,1,3,199.87,599.61
13434,2,4,215.84,863.36
13434,10,2,457.75,915.5
13435,2,4,215.84,863.36
13435,14,1,68.47,68.47
13436,17,4,415.55,1662.2
13437,28,4,93.59,374.36
13437,20,4,380.42,1521.68
13438,4,2,64.14,128.28
13439,14,3,68.47,205.41
13440,1,2,199.87,399.74
13441,6,1,73.81,73.81
13442,20,3,380.42,1141.26
13443,16,2,198.73,397.46
13443,2,2,215.84,431.68
13444,25,2,361.41,722.82
13444,9,4,494.58,1978.32
13444,24,2,471.33,942.66
13445,17,4,415.55,1662.2
13445,24,4,471.33,1885.32
13445,7,2,77.21,154.42
13445,6,2,73.81,147.62
13445,27,2,231.99,463.98
13445,19,1,277.49,277.49
13445,25,3,361.41,1084.23
13446,19,4,277.49,1109.96
13447,9,3,494.58,1483.74
13447,5,1,108.06,108.06
13447,26,4,453.26,1813.04
13447,16,3,198.73,596.19
13448,15,1,234.0,234.0
13448,20,2,380.42,760.84
13449,22,2,248.4,496.8
13450,1,4,199.87,799.48
13450,17,3,415.55,1246.65
13451,10,4,457.75,1831.0
13452,26,1,453.26,453.26
13452,20,4,380.42,1521.68
13453,11,2,471.73,943.46
13454,20,3,380.42,1141.26
13454,15,1,234.0,234.0
13454,5,1,108.06,108.06
13454,25,3,361.41,1084.23
13454,8,1,468.14,468.14
13455,10,3,457.75,1373.25
13456,1,3,199.87,599.61
13457,8,4,468.14,1872.56
13458,15,2,234.0,468.0
13459,13,3,73.17,219.51
13459,26,2,453.26,906.52
13459,11,1,471.73,471.73
13459,12,4,211.85,847.4
13459,25,3,361.41,1084.23
13460,3,4,192.07,768.28
13460,7,2,77.21,154.42
13460,26,1,453.26,453.26
13461,7,3,77.21,231.63
13461,18,4,299.91,1199.64
13462,5,4,108.06,432.24
13463,11,3,471.73,1415.19
13463,16,3,198.73,596.19
13463,23,4,374.81,1499.24
13463,13,1,73.17,73.17
13464,16,2,198.73,397.46
13464,28,3,93.59,280.77
13464,1,2,199.87,399.74
13465,23,2,374.81,749.62
13465,1,1,199.87,199.87
13466,16,3,198.73,596.19
13466,17,2,415.55,831.1
13466,26,4,453.26,1813.04
13466,6,1,73.81,73.81
13467,12,4,211.85,847.4
13467,1,2,199.87,399.74
13467,7,1,77.21,77.21
13468,16,1,198.73,198.73
13469,19,4,277.49,1109.96
13470,3,2,192.07,384.14
13470,23,2,374.81,749.62
13471,7,1,77.21,77.21
13472,3,4,192.07,768.28
13473,20,2,380.42,760.84
13474,28,2,93.59,187.18
13474,14,1,68.47,68.47
13474,26,4,453.26,1813.04
13475,25,3,361.41,1084.23
13476,11,1,471.73,471.73
13477,21,2,120.53,241.06
13477,22,4,248.4,993.6
13478,9,2,494.58,989.16
13479,5,3,108.06,324.18
13479,8,3,468.14,1404.42
13480,3,1,192.07,192.07
13480,6,1,73.81,73.81
13481,20,3,380.42,1141.26
13481,9,4,494.58,1978.32
13481,6,3,73.81,221.43
13482,14,3,68.47,205.41
13483,8,3,468.14,1404.42
13483,11,3,471.73,1415.19
13484,2,1,215.84,215.84
13485,7,2,77.21,154.42
13485,4,3,64.14,192.42
13485,1,4,199.87,799.48
13485,22,4,248.4,993.6
13486,10,2,457.75,915.5
13487,5,1,108.06,108.06
13488,20,4,380.42,1521.68
13488,13,3,73.17,219.51
13489,13,3,73.17,219.51
13490,6,3,73.81,221.43
13490,18,4,299.91,1199.64
13491,22,2,248.4,496.8
13491,7,4,77.21,308.84
13491,26,4,453.26,1813.04
13492,8,4,468.14,1872.56
13492,23,3,374.81,1124.43
13493,12,1,211.85,211.85
13494,4,3,64.14,192.42
13495,4,3,64.14,192.42
13496,28,3,93.59,280.77
13497,16,3,198.73,596.19
13497,26,2,453.26,906.52
13497,22,4,248.4,993.6
13497,28,3,93.59,280.77
13497,19,2,277.49,554.98
13498,15,2,234.0,468.0
13499,17,2,415.55,831.1
13500,1,1,199.87,199.87
13500,18,2,299.91,599.82
13501,15,3,234.0,702.0
13501,1,4,199.87,799.48
13502,24,1,471.33,471.33
13503,1,4,199.87,799.48
13503,12,4,211.85,847.4
13503,23,3,374.81,1124.43
13504,18,1,299.91,299.91
13504,10,3,457.75,1373.25
13504,9,4,494.58,1978.32
13504,15,4,234.0,936.0
13504,12,2,211.85,423.7
13504,23,2,374.81,749.62
13504,4,2,64.14,128.28
13505,12,3,211.85,635.55
13505,9,4,494.58,1978.32
13505,19,2,277.49,554.98
13505,1,2,199.87,399.74
13506,16,2,198.73,397.46
13506,26,2,453.26,906.52
13506,17,4,415.55,1662.2
13507,21,4,120.53,482.12
13508,13,3,73.17,219.51
13509,8,1,468.14,468.14
13509,11,4,471.73,1886.92
13509,7,1,77.21,77.21
13509,4,1,64.14,64.14
13509,5,1,108.06,108.06
13509,27,3,231.99,695.97
13510,24,4,471.33,1885.32
13511,5,4,108.06,432.24
13511,6,2,73.81,147.62
13511,18,4,299.91,1199.64
13512,17,2,415.55,831.1
13513,1,4,199.87,799.48
13514,15,2,234.0,468.0
13515,24,1,471.33,471.33
13515,2,4,215.84,863.36
13515,5,2,108.06,216.12
13515,14,4,68.47,273.88
13516,4,3,64.14,192.42
13516,18,4,299.91,1199.64
13516,27,1,231.99,231.99
13516,8,1,468.14,468.14
13517,22,2,248.4,496.8
13518,22,4,248.4,993.6
13519,27,2,231.99,463.98
13520,8,3,468.14,1404.42
13520,16,3,198.73,596.19
13520,19,4,277.49,1109.96
13520,21,4,120.53,482.12
13521,20,2,380.42,760.84
13521,14,4,68.47,273.88
13522,15,2,234.0,468.0
13523,19,3,277.49,832.47
13523,2,4,215.84,863.36
13523,10,4,457.75,1831.0
13523,1,4,199.87,799.48
13524,13,2,73.17,146.34
13524,9,2,494.58,989.16
13525,7,4,77.21,308.84
13525,11,1,471.73,471.73
13526,22,4,248.4,993.6
13527,11,3,471.73,1415.19
13527,16,2,198.73,397.46
13528,4,4,64.14,256.56
13529,23,3,374.81,1124.43
13530,1,1,199.87,199.87
13531,25,2,361.41,722.82
13532,18,1,299.91,299.91
13532,20,4,380.42,1521.68
13532,27,4,231.99,927.96
13533,17,4,415.55,1662.2
13533,24,2,471.33,942.66
13533,26,1,453.26,453.26
13533,11,4,471.73,1886.92
13534,12,1,211.85,211.85
13534,14,4,68.47,273.88
13535,21,1,120.53,120.53
13535,25,4,361.41,1445.64
13536,18,2,299.91,599.82
13537,4,4,64.14,256.56
13537,23,2,374.81,749.62
13537,24,2,471.33,942.66
13538,11,4,471.73,1886.92
13538,28,2,93.59,187.18
13538,5,3,108.06,324.18
13538,6,2,73.81,147.62
13539,11,3,471.73,1415.19
13539,28,3,93.59,280.77
13540,27,4,231.99,927.96
13540,25,2,361.41,722.82
13540,20,4,380.42,1521.68
13540,18,1,299.91,299.91
13541,25,3,361.41,1084.23
13541,23,2,374.81,749.62
13541,14,2,68.47,136.94
13542,28,4,93.59,374.36
13542,13,1,73.17,73.17
13542,7,1,77.21,77.21
13543,22,1,248.4,248.4
13543,19,1,277.49,277.49
13543,5,2,108.06,216.12
13543,15,2,234.0,468.0
13544,23,4,374.81,1499.24
13544,16,4,198.73,794.92
13544,15,1,234.0,234.0
13545,16,1,198.73,198.73
13546,3,4,192.07,768.28
13547,9,2,494.58,989.16
13548,18,3,299.91,899.73
13549,11,2,471.73,943.46
13549,23,4,374.81,1499.24
13550,10,1,457.75,457.75
13550,11,1,471.73,471.73
13551,5,3,108.06,324.18
13551,28,3,93.59,280.77
13551,24,2,471.33,942.66
13552,26,1,453.26,453.26
13552,25,1,361.41,361.41
13552,24,4,471.33,1885.32
13552,6,3,73.81,221.43
13553,19,3,277.49,832.47
13554,22,3,248.4,745.2
13554,24,2,471.33,942.66
13554,14,1,68.47,68.47
13554,28,3,93.59,280.77
13555,8,2,468.14,936.28
13555,6,1,73.81,73.81
13555,27,1,231.99,231.99
13555,13,2,73.17,146.34
13555,1,3,199.87,599.61
13556,8,2,468.14,936.28
13557,20,3,380.42,1141.26
13558,11,3,471.73,1415.19
13558,8,4,468.14,1872.56
13558,19,3,277.49,832.47
13558,1,2,199.87,399.74
13559,15,2,234.0,468.0
13560,1,1,199.87,199.87
13561,6,4,73.81,295.24
13562,26,1,453.26,453.26
13562,8,4,468.14,1872.56
13562,12,2,211.85,423.7
13563,7,3,77.21,231.63
13564,14,4,68.47,273.88
13565,27,4,231.99,927.96
13565,26,3,453.26,1359.78
13565,2,3,215.84,647.52
13566,21,4,120.53,482.12
13566,16,4,198.73,794.92
13567,12,3,211.85,635.55
13567,9,1,494.58,494.58
13567,7,1,77.21,77.21
13568,19,3,277.49,832.47
13569,12,2,211.85,423.7
13570,16,4,198.73,794.92
13570,1,4,199.87,799.48
13571,6,4,73.81,295.24
13571,27,4,231.99,927.96
13572,11,1,471.73,471.73
13572,21,4,120.53,482.12
13572,6,3,73.81,221.43
13573,24,4,471.33,1885.32
13574,18,1,299.91,299.91
13574,1,3,199.87,599.61
13574,25,4,361.41,1445.64
13575,10,3,457.75,1373.25
13575,3,4,192.07,768.28
13575,27,2,231.99,463.98
13576,7,4,77.21,308.84
13576,19,4,277.49,1109.96
13576,23,1,374.81,374.81
13577,22,2,248.4,496.8
13577,18,4,299.91,1199.64
13578,25,4,361.41,1445.64
13578,6,4,73.81,295.24
13579,14,2,68.47,136.94
13580,4,3,64.14,192.42
13580,26,4,453.26,1813.04
13581,24,3,471.33,1413.99
13581,6,2,73.81,147.62
13581,12,4,211.85,847.4
13582,5,1,108.06,108.06
13583,22,1,248.4,248.4
13583,26,1,453.26,453.26
13584,6,3,73.81,221.43
13585,22,2,248.4,496.8
13586,23,1,374.81,374.81
13587,15,2,234.0,468.0
13587,13,2,73.17,146.34
13587,23,3,374.81,1124.43
13588,2,4,215.84,863.36
13588,14,3,68.47,205.41
13589,23,3,374.81,1124.43
13589,27,1,231.99,231.99
13590,6,2,73.81,147.62
13590,16,4,198.73,794.92
13591,7,4,77.21,308.84
13591,17,3,415.55,1246.65
13592,11,1,471.73,471.73
13593,5,3,108.06,324.18
13594,1,2,199.87,399.74
13595,5,3,108.06,324.18
13595,7,4,77.21,308.84
13596,16,4,198.73,794.92
13596,28,2,93.59,187.18
13596,21,4,120.53,482.12
13597,23,2,374.81,749.62
13598,20,4,380.42,1521.68
13599,24,3,471.33,1413.99
13600,12,3,211.85,635.55
13601,9,4,494.58,1978.32
13601,16,3,198.73,596.19
13601,13,1,73.17,73.17
13602,7,1,77.21,77.21
13603,1,1,199.87,199.87
13603,25,4,361.41,1445.64
13603,18,2,299.91,599.82
13604,2,2,215.84,431.68
13605,6,2,73.81,147.62
13606,17,3,415.55,1246.65
13606,15,2,234.0,468.0
13606,25,2,361.41,722.82
13607,6,4,73.81,295.24
13607,5,3,108.06,324.18
13608,2,4,215.84,863.36
13609,5,4,108.06,432.24
13609,18,3,299.91,899.73
13609,23,1,374.81,374.81
13610,1,1,199.87,199.87
13610,3,1,192.07,192.07
13611,6,4,73.81,295.24
13611,24,3,471.33,1413.99
13612,1,2,199.87,399.74
13613,18,4,299.91,1199.64
13614,27,1,231.99,231.99
13615,25,2,361.41,722.82
13615,20,3,380.42,1141.26
13615,17,1,415.55,415.55
13616,24,4,471.33,1885.32
13617,12,3,211.85,635.55
13617,3,4,192.07,768.28
13617,14,1,68.47,68.47
13617,22,1,248.4,248.4
13617,8,2,468.14,936.28
13618,19,1,277.49,277.49
13618,17,4,415.55,1662.2
13618,6,4,73.81,295.24
13619,17,1,415.55,415.55
13619,3,2,192.07,384.14
13620,24,4,471.33,1885.32
13621,2,1,215.84,215.84
13621,4,1,64.14,64.14
13622,5,4,108.06,432.24
13622,6,4,73.81,295.24
13623,14,3,68.47,205.41
13623,5,2,108.06,216.12
13624,25,2,361.41,722.82
13624,6,1,73.81,73.81
13625,15,4,234.0,936.0
13626,14,4,68.47,273.88
13626,22,3,248.4,745.2
13626,26,2,453.26,906.52
13627,22,1,248.4,248.4
13628,16,4,198.73,794.92
13629,1,4,199.87,799.48
13630,8,1,468.14,468.14
13630,2,3,215.84,647.52
13630,21,3,120.53,361.59
13631,3,4,192.07,768.28
13631,16,1,198.73,198.73
13631,1,2,199.87,399.74
13632,27,4,231.99,927.96
13632,19,4,277.49,1109.96
13633,19,4,277.49,1109.96
13633,16,1,198.73,198.73
13634,8,2,468.14,936.28
13635,17,3,415.55,1246.65
13636,28,1,93.59,93.59
13636,13,4,73.17,292.68
13636,14,1,68.47,68.47
13637,26,1,453.26,453.26
13637,15,3,234.0,702.0
13637,25,3,361.41,1084.23
13637,13,1,73.17,73.17
13637,8,3,468.14,1404.42
13638,27,4,231.99,927.96
13638,1,4,199.87,799.48
13638,28,2,93.59,187.18
13639,8,3,468.14,1404.42
13640,21,1,120.53,120.53
13640,19,3,277.49,832.47
13641,7,3,77.21,231.63
13641,23,2,374.81,749.62
13641,18,1,299.91,299.91
13642,27,1,231.99,231.99
13643,9,1,494.58,494.58
13644,13,2,73.17,146.34
13644,14,1,68.47,68.47
13644,3,3,192.07,576.21
13644,20,2,380.42,760.84
13645,12,4,211.85,847.4
13646,15,1,234.0,234.0
13647,27,3,231.99,695.97
13647,9,1,494.58,494.58
13648,23,4,374.81,1499.24
13648,8,1,468.14,468.14
13649,26,3,453.26,1359.78
13649,12,2,211.85,423.7
13650,26,3,453.26,1359.78
13650,14,1,68.47,68.47
13651,18,2,299.91,599.82
13651,21,2,120.53,241.06
13651,17,2,415.55,831.1
13651,9,3,494.58,1483.74
13652,18,1,299.91,299.91
13652,24,2,471.33,942.66
13652,27,1,231.99,231.99
13652,7,2,77.21,154.42
13652,1,3,199.87,599.61
13652,11,3,471.73,1415.19
13653,10,3,457.75,1373.25
13654,22,1,248.4,248.4
13654,15,3,234.0,702.0
13654,24,1,471.33,471.33
13655,15,1,234.0,234.0
13656,1,1,199.87,199.87
13656,4,4,64.14,256.56
13656,3,3,192.07,576.21
13657,7,4,77.21,308.84
13658,18,2,299.91,599.82
13659,24,1,471.33,471.33
13659,15,3,234.0,702.0
13660,20,2,380.42,760.84
13660,10,4,457.75,1831.0
13661,13,1,73.17,73.17
13661,4,2,64.14,128.28
13661,12,2,211.85,423.7
13661,11,3,471.73,1415.19
13661,23,4,374.81,1499.24
13662,24,2,471.33,942.66
13662,4,1,64.14,64.14
13663,9,4,494.58,1978.32
13664,24,1,471.33,471.33
13664,10,4,457.75,1831.0
13665,18,1,299.91,299.91
13665,21,2,120.53,241.06
13665,25,4,361.41,1445.64
13666,22,2,248.4,496.8
13666,1,4,199.87,799.48
13667,18,2,299.91,599.82
13667,11,3,471.73,1415.19
13667,25,3,361.41,1084.23
13668,19,4,277.49,1109.96
13668,22,4,248.4,993.6
13669,15,1,234.0,234.0
13670,22,1,248.4,248.4
13670,10,2,457.75,915.5
13670,8,4,468.14,1872.56
13671,25,3,361.41,1084.23
13672,15,3,234.0,702.0
13672,17,3,415.55,1246.65
13672,8,1,468.14,468.14
13673,2,1,215.84,215.84
13674,8,1,468.14,468.14
13674,12,4,211.85,847.4
13674,1,3,199.87,599.61
13675,2,3,215.84,647.52
13676,8,1,468.14,468.14
13677,27,2,231.99,463.98
13677,2,4,215.84,863.36
13678,23,4,374.81,1499.24
13679,1,4,199.87,799.48
13679,10,4,457.75,1831.0
13680,10,4,457.75,1831.0
13681,20,2,380.42,760.84
13681,15,3,234.0,702.0
13682,11,3,471.73,1415.19
13683,22,4,248.4,993.6
13683,5,1,108.06,108.06
13684,8,4,468.14,1872.56
13684,4,2,64.14,128.28
13685,8,3,468.14,1404.42
13686,4,2,64.14,128.28
13687,2,1,215.84,215.84
13688,10,3,457.75,1373.25
13688,21,4,120.53,482.12
13689,28,2,93.59,187.18
13690,23,3,374.81,1124.43
13690,9,1,494.58,494.58
13691,16,2,198.73,397.46
13691,6,2,73.81,147.62
13691,8,3,468.14,1404.42
13692,27,2,231.99,463.98
13692,12,2,211.85,423.7
13693,4,3,64.14,192.42
13693,26,3,453.26,1359.78
13694,10,1,457.75,457.75
13694,17,2,415.55,831.1
13695,10,4,457.75,1831.0
13695,15,1,234.0,234.0
13695,3,1,192.07,192.07
13696,8,2,468.14,936.28
13696,16,4,198.73,794.92
13696,23,4,374.81,1499.24
13697,2,1,215.84,215.84
13697,6,1,73.81,73.81
13697,20,4,380.42,1521.68
13698,15,3,234.0,702.0
13699,21,2,120.53,241.06
13699,28,4,93.59,374.36
13700,20,3,380.42,1141.26
13701,17,2,415.55,831.1
13702,27,2,231.99,463.98
13703,10,4,457.75,1831.0
13703,19,3,277.49,832.47
13704,8,2,468.14,936.28
13705,20,2,380.42,760.84
13706,14,1,68.47,68.47
13707,13,2,73.17,146.34
13707,9,2,494.58,989.16
13707,20,3,380.42,1141.26
13708,17,4,415.55,1662.2
13709,14,4,68.47,273.88
13709,13,1,73.17,73.17
13709,18,3,299.91,899.73
13710,26,1,453.26,453.26
13710,18,2,299.91,599.82
13711,15,3,234.0,702.0
13712,8,2,468.14,936.28
13713,25,1,361.41,361.41
13713,14,3,68.47,205.41
13713,26,3,453.26,1359.78
13714,28,4,93.59,374.36
13714,23,1,374.81,374.81
13714,22,4,248.4,993.6
13715,24,1,471.33,471.33
13716,22,4,248.4,993.6
13716,13,4,73.17,292.68
13717,6,4,73.81,295.24
13718,2,2,215.84,431.68
13719,3,2,192.07,384.14
13720,10,2,457.75,915.5
13720,9,4,494.58,1978.32
13721,23,2,374.81,749.62
13722,27,4,231.99,927.96
13722,28,3,93.59,280.77
13723,28,3,93.59,280.77
13724,22,2,248.4,496.8
13725,25,2,361.41,722.82
13726,13,2,73.17,146.34
13727,25,4,361.41,1445.64
13727,22,1,248.4,248.4
13728,5,2,108.06,216.12
13729,15,3,234.0,702.0
13729,22,1,248.4,248.4
13730,19,3,277.49,832.47
13731,12,4,211.85,847.4
13731,25,3,361.41,1084.23
13732,1,4,199.87,799.48
13732,13,4,73.17,292.68
13733,23,1,374.81,374.81
13734,8,3,468.14,1404.42
13734,9,2,494.58,989.16
13734,11,4,471.73,1886.92
13734,13,2,73.17,146.34
13735,4,4,64.14,256.56
13736,21,3,120.53,361.59
13736,16,3,198.73,596.19
13736,18,2,299.91,599.82
13736,5,3,108.06,324.18
13736,28,3,93.59,280.77
13737,9,1,494.58,494.58
13738,24,3,471.33,1413.99
13738,14,4,68.47,273.88
13739,7,4,77.21,308.84
13739,6,1,73.81,73.81
13740,21,1,120.53,120.53
13741,16,4,198.73,794.92
13741,18,4,299.91,1199.64
13741,17,4,415.55,1662.2
13742,17,1,415.55,415.55
13743,11,4,471.73,1886.92
13743,23,2,374.81,749.62
13743,8,1,468.14,468.14
13744,12,3,211.85,635.55
13745,20,2,380.42,760.84
13745,14,2,68.47,136.94
13746,26,2,453.26,906.52
13746,17,2,415.55,831.1
13747,19,1,277.49,277.49
13748,12,1,211.85,211.85
13749,22,1,248.4,248.4
13750,10,2,457.75,915.5
13750,18,4,299.91,1199.64
13750,8,3,468.14,1404.42
13750,28,2,93.59,187.18
13751,26,2,453.26,906.52
13751,11,4,471.73,1886.92
13751,22,1,248.4,248.4
13752,3,2,192.07,384.14
13752,18,3,299.91,899.73
13752,25,1,361.41,361.41
13753,17,1,415.55,415.55
13753,15,4,234.0,936.0
13753,9,1,494.58,494.58
13753,21,3,120.53,361.59
13753,23,4,374.81,1499.24
13753,12,1,211.85,211.85
13754,18,2,299.91,599.82
13754,17,3,415.55,1246.65
13754,7,1,77.21,77.21
13755,19,1,277.49,277.49
13755,12,2,211.85,423.7
13755,9,3,494.58,1483.74
13755,23,3,374.81,1124.43
13756,20,4,380.42,1521.68
13756,19,3,277.49,832.47
13757,28,1,93.59,93.59
13758,21,4,120.53,482.12
13759,5,2,108.06,216.12
13759,4,4,64.14,256.56
13760,7,4,77.21,308.84
13761,25,2,361.41,722.82
13761,8,3,468.14,1404.42
13762,20,1,380.42,380.42
13763,5,4,108.06,432.24
13764,15,4,234.0,936.0
13764,4,2,64.14,128.28
13764,10,2,457.75,915.5
13765,5,4,108.06,432.24
13766,1,2,199.87,399.74
13766,15,1,234.0,234.0
13767,25,3,361.41,1084.23
13767,7,2,77.21,154.42
13768,7,3,77.21,231.63
13768,26,3,453.26,1359.78
13769,7,3,77.21,231.63
13770,17,1,415.55,415.55
13770,21,3,120.53,361.59
13771,26,3,453.26,1359.78
13771,25,3,361.41,1084.23
13771,6,1,73.81,73.81
13772,4,3,64.14,192.42
13772,27,4,231.99,927.96
13772,11,1,471.73,471.73
13773,17,2,415.55,831.1
13773,8,3,468.14,1404.42
13774,23,3,374.81,1124.43
13774,18,1,299.91,299.91
13775,18,4,299.91,1199.64
13776,25,4,361.41,1445.64
13777,23,1,374.81,374.81
13778,11,2,471.73,943.46
13778,23,2,374.81,749.62
13778,6,2,73.81,147.62
13779,2,1,215.84,215.84
13780,19,2,277.49,554.98
13780,2,4,215.84,863.36
13781,2,4,215.84,863.36
13782,25,3,361.41,1084.23
13783,23,4,374.81,1499.24
13784,10,1,457.75,457.75
13785,12,1,211.85,211.85
13786,8,2,468.14,936.28
13786,22,4,248.4,993.6
13787,17,1,415.55,415.55
13787,16,2,198.73,397.46
13787,22,3,248.4,745.2
13788,2,1,215.84,215.84
13788,13,2,73.17,146.34
13788,4,2,64.14,128.28
13788,5,1,108.06,108.06
13789,26,2,453.26,906.52
13790,6,2,73.81,147.62
13791,5,2,108.06,216.12
13792,23,3,374.81,1124.43
13792,24,2,471.33,942.66
13792,16,2,198.73,397.46
13792,19,4,277.49,1109.96
13793,27,1,231.99,231.99
13794,28,1,93.59,93.59
13794,13,1,73.17,73.17
13794,25,4,361.41,1445.64
13794,20,4,380.42,1521.68
13794,21,1,120.53,120.53
13795,1,1,199.87,199.87
13796,24,3,471.33,1413.99
13797,9,2,494.58,989.16
13797,3,4,192.07,768.28
13797,24,2,471.33,942.66
13797,10,4,457.75,1831.0
13798,5,2,108.06,216.12
13798,17,2,415.55,831.1
13799,21,3,120.53,361.59
13799,9,2,494.58,989.16
13800,7,4,77.21,308.84
13800,28,4,93.59,374.36
13801,10,2,457.75,915.5
13802,6,3,73.81,221.43
13802,1,1,199.87,199.87
13803,5,3,108.06,324.18
13804,21,1,120.53,120.53
13804,8,1,468.14,468.14
13805,20,2,380.42,760.84
13805,14,4,68.47,273.88
13805,9,1,494.58,494.58
13805,19,3,277.49,832.47
13806,5,4,108.06,432.24
13806,8,4,468.14,1872.56
13806,3,1,192.07,192.07
13806,18,2,299.91,599.82
13807,23,1,374.81,374.81
13807,26,3,453.26,1359.78
13807,3,4,192.07,768.28
13808,19,4,277.49,1109.96
13809,21,4,120.53,482.12
13810,24,1,471.33,471.33
13811,11,2,471.73,943.46
13811,3,3,192.07,576.21
13811,28,4,93.59,374.36
13811,10,1,457.75,457.75
13811,9,1,494.58,494.58
13812,7,2,77.21,154.42
13813,6,3,73.81,221.43
13813,28,4,93.59,374.36
13814,2,2,215.84,431.68
13815,3,4,192.07,768.28
13815,5,2,108.06,216.12
13815,23,4,374.81,1499.24
13816,20,1,380.42,380.42
13816,12,2,211.85,423.7
13817,4,1,64.14,64.14
13818,22,2,248.4,496.8
13818,21,3,120.53,361.59
13818,14,1,68.47,68.47
13819,2,2,215.84,431.68
13819,18,2,299.91,599.82
13819,23,4,374.81,1499.24
13820,7,3,77.21,231.63
13820,10,1,457.75,457.75
13820,11,2,471.73,943.46
13821,10,1,457.75,457.75
13821,18,3,299.91,899.73
13821,2,2,215.84,431.68
13822,7,2,77.21,154.42
13822,8,4,468.14,1872.56
13822,4,2,64.14,128.28
13823,21,2,120.53,241.06
13823,1,4,199.87,799.48
13824,11,2,471.73,943.46
13825,25,1,361.41,361.41
13826,3,4,192.07,768.28
13826,5,3,108.06,324.18
13826,15,4,234.0,936.0
13827,12,1,211.85,211.85
13828,12,4,211.85,847.4
13829,8,3,468.14,1404.42
13830,9,1,494.58,494.58
13830,2,4,215.84,863.36
13830,6,1,73.81,73.81
13831,1,3,199.87,599.61
13832,22,2,248.4,496.8
13833,16,4,198.73,794.92
13833,13,3,73.17,219.51
13834,13,1,73.17,73.17
13834,24,1,471.33,471.33
13835,12,1,211.85,211.85
13836,8,3,468.14,1404.42
13837,13,1,73.17,73.17
13837,10,2,457.75,915.5
13838,6,4,73.81,295.24
13839,1,3,199.87,599.61
13840,10,1,457.75,457.75
13840,6,1,73.81,73.81
13841,18,2,299.91,599.82
13841,19,4,277.49,1109.96
13841,20,1,380.42,380.42
13841,15,2,234.0,468.0
13841,1,1,199.87,199.87
13841,5,3,108.06,324.18
13842,14,2,68.47,136.94
13842,7,3,77.21,231.63
13843,14,2,68.47,136.94
13843,5,4,108.06,432.24
13843,20,1,380.42,380.42
13844,8,2,468.14,936.28
13844,13,2,73.17,146.34
13844,27,2,231.99,463.98
13845,17,2,415.55,831.1
13845,1,3,199.87,599.61
13846,27,1,231.99,231.99
13846,9,3,494.58,1483.74
13846,2,4,215.84,863.36
13847,7,3,77.21,231.63
13848,28,3,93.59,280.77
13849,4,1,64.14,64.14
13850,1,2,199.87,399.74
13850,23,4,374.81,1499.24
13851,19,3,277.49,832.47
13852,24,3,471.33,1413.99
13853,8,2,468.14,936.28
13854,20,1,380.42,380.42
13854,24,1,471.33,471.33
13854,11,3,471.73,1415.19
13855,6,1,73.81,73.81
13855,24,2,471.33,942.66
13856,28,1,93.59,93.59
13856,25,1,361.41,361.41
13856,12,4,211.85,847.4
13857,5,2,108.06,216.12
13857,13,2,73.17,146.34
13857,19,3,277.49,832.47
13858,15,2,234.0,468.0
